case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-00482,CUST-9647,2026-08-02T12:44:34.970739,Shipping Preparation,5,2026-08-02T12:45:40.970739,2026-08-02T12:50:18.170739,5.72,1.1,4.62,COMPLETED,Standard,88.11,Latin America,Logistics Dispatch Hub,0.565,2,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00482,CUST-9647,2026-08-02T12:50:39.952843,Shipment Dispatch,6,2026-08-02T12:53:40.552843,2026-08-02T12:59:39.952843,9.0,3.01,5.99,COMPLETED,Standard,88.11,Latin America,Carrier Transfer Ops,0.417,7,Shipping Preparation,,20.0,False,None,normal
CASE-00483,CUST-5720,2026-08-02T12:11:00.464781,Order Received,1,2026-08-02T12:11:35.264781,2026-08-02T12:13:08.264781,2.13,0.58,1.55,COMPLETED,Standard,65.84,Europe,Ingestion Gateway Team,0.357,1,,Payment Verification,5.0,False,None,normal
CASE-00483,CUST-5720,2026-08-02T12:13:47.231847,Payment Verification,2,2026-08-02T12:17:09.431847,2026-08-02T12:23:41.231847,9.9,3.37,6.53,COMPLETED,Standard,65.84,Europe,Fraud & Finance Ops,0.65,10,Order Received,Inventory Check,15.0,False,None,normal
CASE-00483,CUST-5720,2026-08-02T12:24:10.223634,Inventory Check,3,2026-08-02T12:25:42.023634,2026-08-02T12:31:18.623634,7.15,1.53,5.61,COMPLETED,Standard,65.84,Europe,Warehouse Stock Control,0.464,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00483,CUST-5720,2026-08-02T12:31:41.983092,Order Packing,4,2026-08-02T12:37:59.383092,2026-08-02T12:46:55.783092,15.24,6.29,8.94,COMPLETED,Standard,65.84,Europe,Fulfillment Station Alpha,0.698,19,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00483,CUST-5720,2026-08-02T12:47:29.753366,Shipping Preparation,5,2026-08-02T12:48:41.753366,2026-08-02T12:52:02.153366,4.54,1.2,3.34,COMPLETED,Standard,65.84,Europe,Logistics Dispatch Hub,0.631,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00483,CUST-5720,2026-08-02T12:52:51.609602,Shipment Dispatch,6,2026-08-02T12:56:08.409602,2026-08-02T13:01:49.209602,8.96,3.28,5.68,COMPLETED,Standard,65.84,Europe,Carrier Transfer Ops,0.506,10,Shipping Preparation,,20.0,False,None,normal
CASE-00484,CUST-1782,2026-08-02T12:16:17.881311,Order Received,1,2026-08-02T12:16:28.081311,2026-08-02T12:18:02.881311,1.75,0.17,1.58,COMPLETED,Standard,170.61,Europe,Ingestion Gateway Team,0.417,1,,Payment Verification,5.0,False,None,normal
CASE-00484,CUST-1782,2026-08-02T12:18:54.791066,Payment Verification,2,2026-08-02T12:22:22.391066,2026-08-02T12:29:40.991066,10.77,3.46,7.31,COMPLETED,Standard,170.61,Europe,Fraud & Finance Ops,0.571,6,Order Received,Inventory Check,15.0,False,None,normal
CASE-00484,CUST-1782,2026-08-02T12:30:29.137831,Inventory Check,3,2026-08-02T12:32:14.737831,2026-08-02T12:35:59.137831,5.5,1.76,3.74,COMPLETED,Standard,170.61,Europe,Warehouse Stock Control,0.546,5,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00484,CUST-1782,2026-08-02T12:36:46.943653,Order Packing,4,2026-08-02T12:39:21.143653,2026-08-02T12:55:06.143653,18.32,2.57,15.75,COMPLETED,Standard,170.61,Europe,Fulfillment Station Alpha,0.73,6,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00484,CUST-1782,2026-08-02T12:55:37.264708,Shipping Preparation,5,2026-08-02T12:57:25.864708,2026-08-02T13:01:13.264708,5.6,1.81,3.79,COMPLETED,Standard,170.61,Europe,Logistics Dispatch Hub,0.559,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00484,CUST-1782,2026-08-02T13:01:35.884005,Shipment Dispatch,6,2026-08-02T13:03:19.084005,2026-08-02T13:10:31.684005,8.93,1.72,7.21,COMPLETED,Standard,170.61,Europe,Carrier Transfer Ops,0.56,4,Shipping Preparation,,20.0,False,None,normal
CASE-00485,CUST-8489,2026-08-02T12:18:33.334171,Order Received,1,2026-08-02T12:18:42.334171,2026-08-02T12:20:11.734171,1.64,0.15,1.49,COMPLETED,Standard,63.55,North America,Ingestion Gateway Team,0.395,1,,Payment Verification,5.0,False,None,normal
CASE-00485,CUST-8489,2026-08-02T12:20:35.420076,Payment Verification,2,2026-08-02T12:24:23.420076,2026-08-02T12:33:06.020076,12.51,3.8,8.71,COMPLETED,Standard,63.55,North America,Fraud & Finance Ops,0.66,10,Order Received,Inventory Check,15.0,False,None,normal
CASE-00485,CUST-8489,2026-08-02T12:33:51.611853,Inventory Check,3,2026-08-02T12:35:42.011853,2026-08-02T12:39:18.011853,5.44,1.84,3.6,COMPLETED,Standard,63.55,North America,Warehouse Stock Control,0.527,5,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00485,CUST-8489,2026-08-02T12:40:02.166615,Order Packing,4,2026-08-02T12:45:26.166615,2026-08-02T12:52:46.566615,12.74,5.4,7.34,COMPLETED,Standard,63.55,North America,Fulfillment Station Alpha,0.624,10,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00485,CUST-8489,2026-08-02T12:53:22.843356,Shipping Preparation,5,2026-08-02T12:56:00.043356,2026-08-02T13:00:37.243356,7.25,2.62,4.62,COMPLETED,Standard,63.55,North America,Logistics Dispatch Hub,0.572,7,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00485,CUST-8489,2026-08-02T13:01:05.276060,Shipment Dispatch,6,2026-08-02T13:04:04.676060,2026-08-02T13:11:51.476060,10.77,2.99,7.78,COMPLETED,Standard,63.55,North America,Carrier Transfer Ops,0.539,6,Shipping Preparation,,20.0,False,None,normal
CASE-00486,CUST-9189,2026-08-02T12:23:00.626757,Order Received,1,2026-08-02T12:23:49.826757,2026-08-02T12:25:06.626757,2.1,0.82,1.28,COMPLETED,Standard,221.25,North America,Ingestion Gateway Team,0.53,2,,Payment Verification,5.0,False,None,normal
CASE-00486,CUST-9189,2026-08-02T12:25:50.663301,Payment Verification,2,2026-08-02T12:28:13.463301,2026-08-02T12:30:47.063301,4.94,2.38,2.56,COMPLETED,Standard,221.25,North America,Fraud & Finance Ops,0.548,4,Order Received,Inventory Check,15.0,False,None,normal
CASE-00486,CUST-9189,2026-08-02T12:31:08.089641,Inventory Check,3,2026-08-02T12:31:34.489641,2026-08-02T12:34:22.489641,3.23,0.44,2.8,COMPLETED,Standard,221.25,North America,Warehouse Stock Control,0.552,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00486,CUST-9189,2026-08-02T12:35:21.304019,Order Packing,4,2026-08-02T12:38:48.904019,2026-08-02T12:55:13.504019,19.86,3.46,16.41,COMPLETED,Standard,221.25,North America,Fulfillment Station Alpha,0.611,7,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00486,CUST-9189,2026-08-02T12:55:35.724465,Shipping Preparation,5,2026-08-02T12:58:04.524465,2026-08-02T13:01:17.124465,5.69,2.48,3.21,COMPLETED,Standard,221.25,North America,Logistics Dispatch Hub,0.52,6,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00486,CUST-9189,2026-08-02T13:01:36.258423,Shipment Dispatch,6,2026-08-02T13:03:43.458423,2026-08-02T13:10:18.258423,8.7,2.12,6.58,COMPLETED,Standard,221.25,North America,Carrier Transfer Ops,0.507,4,Shipping Preparation,,20.0,False,None,normal
CASE-00487,CUST-4963,2026-08-02T12:25:35.060698,Order Received,1,2026-08-02T12:26:17.060698,2026-08-02T12:27:05.060698,1.5,0.7,0.8,COMPLETED,Standard,342.97,Europe,Ingestion Gateway Team,0.455,1,,Payment Verification,5.0,False,None,normal
CASE-00487,CUST-4963,2026-08-02T12:27:39.529596,Payment Verification,2,2026-08-02T12:30:22.129596,2026-08-02T12:37:10.129596,9.51,2.71,6.8,COMPLETED,Standard,342.97,Europe,Fraud & Finance Ops,0.65,5,Order Received,Inventory Check,15.0,False,None,normal
CASE-00487,CUST-4963,2026-08-02T12:37:51.988452,Inventory Check,3,2026-08-02T12:39:40.588452,2026-08-02T12:43:24.388452,5.55,1.81,3.73,COMPLETED,Standard,342.97,Europe,Warehouse Stock Control,0.476,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00487,CUST-4963,2026-08-02T12:44:17.766893,Order Packing,4,2026-08-02T12:47:53.166893,2026-08-02T12:53:10.566893,8.88,3.59,5.29,COMPLETED,Standard,342.97,Europe,Fulfillment Station Alpha,0.556,9,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00487,CUST-4963,2026-08-02T12:54:06.881735,Shipping Preparation,5,2026-08-02T12:57:06.281735,2026-08-02T13:02:10.481735,8.06,2.99,5.07,COMPLETED,Standard,342.97,Europe,Logistics Dispatch Hub,0.477,7,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00487,CUST-4963,2026-08-02T13:03:00.791737,Shipment Dispatch,6,2026-08-02T13:06:05.591737,2026-08-02T13:11:18.791737,8.3,3.08,5.22,COMPLETED,Standard,342.97,Europe,Carrier Transfer Ops,0.517,8,Shipping Preparation,,20.0,False,None,normal
CASE-00488,CUST-1025,2026-08-02T12:30:51.861254,Order Received,1,2026-08-02T12:31:38.661254,2026-08-02T12:33:25.461254,2.56,0.78,1.78,COMPLETED,Standard,94.11,Asia-Pacific,Ingestion Gateway Team,0.393,1,,Payment Verification,5.0,False,None,normal
CASE-00488,CUST-1025,2026-08-02T12:34:14.715493,Payment Verification,2,2026-08-02T12:34:56.115493,2026-08-02T12:41:05.715493,6.84,0.69,6.16,COMPLETED,Standard,94.11,Asia-Pacific,Fraud & Finance Ops,0.545,1,Order Received,Inventory Check,15.0,False,None,normal
CASE-00488,CUST-1025,2026-08-02T12:41:46.807781,Inventory Check,3,2026-08-02T12:43:30.007781,2026-08-02T12:45:46.807781,3.99,1.72,2.28,COMPLETED,Standard,94.11,Asia-Pacific,Warehouse Stock Control,0.485,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00488,CUST-1025,2026-08-02T12:46:25.958187,Order Packing,4,2026-08-02T12:52:24.158187,2026-08-02T13:04:46.358187,18.34,5.97,12.37,COMPLETED,Standard,94.11,Asia-Pacific,Fulfillment Station Alpha,0.628,17,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00488,CUST-1025,2026-08-02T13:05:16.923157,Shipping Preparation,5,2026-08-02T13:07:37.923157,2026-08-02T13:09:27.123157,4.17,2.35,1.82,COMPLETED,Standard,94.11,Asia-Pacific,Logistics Dispatch Hub,0.514,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00488,CUST-1025,2026-08-02T13:10:02.759446,Shipment Dispatch,6,2026-08-02T13:13:07.559446,2026-08-02T13:22:26.759446,12.39,3.08,9.32,COMPLETED,Standard,94.11,Asia-Pacific,Carrier Transfer Ops,0.472,6,Shipping Preparation,,20.0,False,None,normal
CASE-00489,CUST-7825,2026-08-02T12:31:45.483105,Order Received,1,2026-08-02T12:32:17.883105,2026-08-02T12:33:13.083105,1.46,0.54,0.92,COMPLETED,Standard,344.6,Europe,Ingestion Gateway Team,0.422,1,,Payment Verification,5.0,False,None,normal
CASE-00489,CUST-7825,2026-08-02T12:34:03.172126,Payment Verification,2,2026-08-02T12:35:29.572126,2026-08-02T12:41:01.972126,6.98,1.44,5.54,COMPLETED,Standard,344.6,Europe,Fraud & Finance Ops,0.625,3,Order Received,Inventory Check,15.0,False,None,normal
CASE-00489,CUST-7825,2026-08-02T12:41:48.469505,Inventory Check,3,2026-08-02T12:42:04.669505,2026-08-02T12:43:29.269505,1.68,0.27,1.41,COMPLETED,Standard,344.6,Europe,Warehouse Stock Control,0.562,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00489,CUST-7825,2026-08-02T12:44:23.661952,Order Packing,4,2026-08-02T12:52:13.461952,2026-08-02T13:08:23.061952,24.0,7.83,16.16,DELAYED,Standard,344.6,Europe,Fulfillment Station Alpha,0.725,23,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00489,CUST-7825,2026-08-02T13:09:03.936931,Shipping Preparation,5,2026-08-02T13:11:59.136931,2026-08-02T13:15:52.536931,6.8,2.92,3.89,COMPLETED,Standard,344.6,Europe,Logistics Dispatch Hub,0.559,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00489,CUST-7825,2026-08-02T13:16:08.850111,Shipment Dispatch,6,2026-08-02T13:20:42.450111,2026-08-02T13:28:37.650111,12.48,4.56,7.92,COMPLETED,Standard,344.6,Europe,Carrier Transfer Ops,0.4,10,Shipping Preparation,,20.0,False,None,normal
CASE-00490,CUST-2402,2026-08-02T12:36:48.597573,Order Received,1,2026-08-02T12:37:19.197573,2026-08-02T12:39:17.397573,2.48,0.51,1.97,COMPLETED,Standard,59.6,Asia-Pacific,Ingestion Gateway Team,0.452,1,,Payment Verification,5.0,False,None,normal
CASE-00490,CUST-2402,2026-08-02T12:39:53.331547,Payment Verification,2,2026-08-02T12:43:54.531547,2026-08-02T12:49:49.731547,9.93,4.02,5.92,COMPLETED,Standard,59.6,Asia-Pacific,Fraud & Finance Ops,0.58,9,Order Received,Inventory Check,15.0,False,None,normal
CASE-00490,CUST-2402,2026-08-02T12:50:01.901899,Inventory Check,3,2026-08-02T12:51:19.301899,2026-08-02T12:54:54.701899,4.87,1.29,3.59,COMPLETED,Standard,59.6,Asia-Pacific,Warehouse Stock Control,0.501,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00490,CUST-2402,2026-08-02T12:55:33.098110,Order Packing,4,2026-08-02T13:01:36.698110,2026-08-02T13:09:31.298110,13.97,6.06,7.91,COMPLETED,Standard,59.6,Asia-Pacific,Fulfillment Station Alpha,0.604,17,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00490,CUST-2402,2026-08-02T13:10:12.590516,Shipping Preparation,5,2026-08-02T13:12:56.390516,2026-08-02T13:19:04.790516,8.86,2.73,6.14,COMPLETED,Standard,59.6,Asia-Pacific,Logistics Dispatch Hub,0.608,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00490,CUST-2402,2026-08-02T13:19:38.118604,Shipment Dispatch,6,2026-08-02T13:21:53.718604,2026-08-02T13:32:46.518604,13.15,2.26,10.88,COMPLETED,Standard,59.6,Asia-Pacific,Carrier Transfer Ops,0.539,6,Shipping Preparation,,20.0,False,None,normal
CASE-00491,CUST-9618,2026-08-02T12:40:37.995877,Order Received,1,2026-08-02T12:41:29.595877,2026-08-02T12:42:27.195877,1.82,0.86,0.96,COMPLETED,Standard,159.61,North America,Ingestion Gateway Team,0.429,1,,Payment Verification,5.0,False,None,normal
CASE-00491,CUST-9618,2026-08-02T12:42:50.130771,Payment Verification,2,2026-08-02T12:44:58.530771,2026-08-02T12:51:24.930771,8.58,2.14,6.44,COMPLETED,Standard,159.61,North America,Fraud & Finance Ops,0.613,4,Order Received,Inventory Check,15.0,False,None,normal
CASE-00491,CUST-9618,2026-08-02T12:52:20.998446,Inventory Check,3,2026-08-02T12:54:32.398446,2026-08-02T12:58:35.398446,6.24,2.19,4.05,COMPLETED,Standard,159.61,North America,Warehouse Stock Control,0.593,6,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00491,CUST-9618,2026-08-02T12:59:35.055667,Order Packing,4,2026-08-02T13:03:03.255667,2026-08-02T13:09:31.455667,9.94,3.47,6.47,COMPLETED,Standard,159.61,North America,Fulfillment Station Alpha,0.591,7,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00491,CUST-9618,2026-08-02T13:09:43.797908,Shipping Preparation,5,2026-08-02T13:12:13.797908,2026-08-02T13:15:00.597908,5.28,2.5,2.78,COMPLETED,Standard,159.61,North America,Logistics Dispatch Hub,0.613,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00491,CUST-9618,2026-08-02T13:15:35.635820,Shipment Dispatch,6,2026-08-02T13:19:29.635820,2026-08-02T13:28:23.035820,12.79,3.9,8.89,COMPLETED,Standard,159.61,North America,Carrier Transfer Ops,0.444,9,Shipping Preparation,,20.0,False,None,normal
CASE-00492,CUST-8702,2026-08-02T12:44:57.359823,Order Received,1,2026-08-02T12:45:16.559823,2026-08-02T12:47:38.159823,2.67,0.32,2.36,COMPLETED,Standard,173.6,North America,Ingestion Gateway Team,0.506,1,,Payment Verification,5.0,False,None,normal
CASE-00492,CUST-8702,2026-08-02T12:48:26.333673,Payment Verification,2,2026-08-02T12:50:54.533673,2026-08-02T12:58:52.133673,10.43,2.47,7.96,COMPLETED,Standard,173.6,North America,Fraud & Finance Ops,0.696,5,Order Received,Inventory Check,15.0,False,None,normal
CASE-00492,CUST-8702,2026-08-02T12:59:34.787692,Inventory Check,3,2026-08-02T13:01:41.387692,2026-08-02T13:06:00.587692,6.44,2.11,4.32,COMPLETED,Standard,173.6,North America,Warehouse Stock Control,0.413,6,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00492,CUST-8702,2026-08-02T13:06:49.774417,Order Packing,4,2026-08-02T13:09:08.974417,2026-08-02T13:22:08.974417,15.32,2.32,13.0,COMPLETED,Standard,173.6,North America,Fulfillment Station Alpha,0.648,4,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00492,CUST-8702,2026-08-02T13:22:43.610596,Shipping Preparation,5,2026-08-02T13:24:08.210596,2026-08-02T13:26:46.610596,4.05,1.41,2.64,COMPLETED,Standard,173.6,North America,Logistics Dispatch Hub,0.483,2,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00492,CUST-8702,2026-08-02T13:27:02.285891,Shipment Dispatch,6,2026-08-02T13:30:05.885891,2026-08-02T13:38:44.885891,11.71,3.06,8.65,COMPLETED,Standard,173.6,North America,Carrier Transfer Ops,0.479,7,Shipping Preparation,,20.0,False,None,normal
CASE-00493,CUST-7116,2026-08-02T12:45:49.170048,Order Received,1,2026-08-02T12:46:11.970048,2026-08-02T12:47:35.370048,1.77,0.38,1.39,COMPLETED,High,212.29,Asia-Pacific,Ingestion Gateway Team,0.549,1,,Payment Verification,5.0,False,None,normal
CASE-00493,CUST-7116,2026-08-02T12:47:48.963471,Payment Verification,2,2026-08-02T12:49:58.563471,2026-08-02T12:55:24.363471,7.6,2.16,5.43,COMPLETED,High,212.29,Asia-Pacific,Fraud & Finance Ops,0.581,5,Order Received,Inventory Check,15.0,False,None,normal
CASE-00493,CUST-7116,2026-08-02T12:55:57.428166,Inventory Check,3,2026-08-02T12:56:39.428166,2026-08-02T13:00:13.028166,4.25,0.7,3.56,COMPLETED,High,212.29,Asia-Pacific,Warehouse Stock Control,0.539,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00493,CUST-7116,2026-08-02T13:00:32.078016,Order Packing,4,2026-08-02T13:05:27.878016,2026-08-02T13:14:23.078016,13.85,4.93,8.92,COMPLETED,High,212.29,Asia-Pacific,Fulfillment Station Alpha,0.578,12,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00493,CUST-7116,2026-08-02T13:14:50.494620,Shipping Preparation,5,2026-08-02T13:16:14.494620,2026-08-02T13:21:11.494620,6.35,1.4,4.95,COMPLETED,High,212.29,Asia-Pacific,Logistics Dispatch Hub,0.481,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00493,CUST-7116,2026-08-02T13:21:28.240435,Shipment Dispatch,6,2026-08-02T13:23:49.240435,2026-08-02T13:31:25.240435,9.95,2.35,7.6,COMPLETED,High,212.29,Asia-Pacific,Carrier Transfer Ops,0.589,5,Shipping Preparation,,20.0,False,None,normal
CASE-00494,CUST-6850,2026-08-02T12:49:58.954420,Order Received,1,2026-08-02T12:50:19.354420,2026-08-02T12:51:15.154420,1.26,0.34,0.93,COMPLETED,Standard,19.99,North America,Ingestion Gateway Team,0.474,1,,Payment Verification,5.0,False,None,normal
CASE-00494,CUST-6850,2026-08-02T12:51:49.461160,Payment Verification,2,2026-08-02T12:53:13.461160,2026-08-02T13:02:05.061160,10.26,1.4,8.86,COMPLETED,Standard,19.99,North America,Fraud & Finance Ops,0.504,4,Order Received,Inventory Check,15.0,False,None,normal
CASE-00494,CUST-6850,2026-08-02T13:02:34.682717,Inventory Check,3,2026-08-02T13:03:40.082717,2026-08-02T13:08:16.082717,5.69,1.09,4.6,COMPLETED,Standard,19.99,North America,Warehouse Stock Control,0.495,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00494,CUST-6850,2026-08-02T13:08:44.524600,Order Packing,4,2026-08-02T13:13:10.924600,2026-08-02T13:22:50.524600,14.1,4.44,9.66,COMPLETED,Standard,19.99,North America,Fulfillment Station Alpha,0.728,12,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00494,CUST-6850,2026-08-02T13:23:09.504897,Shipping Preparation,5,2026-08-02T13:25:53.304897,2026-08-02T13:30:42.504897,7.54,2.73,4.82,COMPLETED,Standard,19.99,North America,Logistics Dispatch Hub,0.59,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00494,CUST-6850,2026-08-02T13:31:36.160857,Shipment Dispatch,6,2026-08-02T13:34:10.360857,2026-08-02T13:37:28.960857,5.88,2.57,3.31,COMPLETED,Standard,19.99,North America,Carrier Transfer Ops,0.505,7,Shipping Preparation,,20.0,False,None,normal
CASE-00495,CUST-2698,2026-08-02T12:53:48.454029,Order Received,1,2026-08-02T12:53:54.454029,2026-08-02T12:54:52.054029,1.06,0.1,0.96,COMPLETED,Standard,98.38,Asia-Pacific,Ingestion Gateway Team,0.537,1,,Payment Verification,5.0,False,None,normal
CASE-00495,CUST-2698,2026-08-02T12:55:17.207214,Payment Verification,2,2026-08-02T13:01:13.007214,2026-08-02T13:09:34.007214,14.28,5.93,8.35,DELAYED,Standard,98.38,Asia-Pacific,Fraud & Finance Ops,0.601,16,Order Received,Inventory Check,15.0,False,None,normal
CASE-00495,CUST-2698,2026-08-02T13:09:54.299437,Inventory Check,3,2026-08-02T13:11:58.499437,2026-08-02T13:14:45.299437,4.85,2.07,2.78,COMPLETED,Standard,98.38,Asia-Pacific,Warehouse Stock Control,0.509,5,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00495,CUST-2698,2026-08-02T13:15:42.478075,Order Packing,4,2026-08-02T13:19:54.478075,2026-08-02T13:30:46.078075,15.06,4.2,10.86,COMPLETED,Standard,98.38,Asia-Pacific,Fulfillment Station Alpha,0.737,10,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00495,CUST-2698,2026-08-02T13:31:25.015946,Shipping Preparation,5,2026-08-02T13:34:45.415946,2026-08-02T13:36:53.215946,5.47,3.34,2.13,COMPLETED,Standard,98.38,Asia-Pacific,Logistics Dispatch Hub,0.618,6,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00495,CUST-2698,2026-08-02T13:37:31.848371,Shipment Dispatch,6,2026-08-02T13:42:13.248371,2026-08-02T13:50:13.248371,12.68,4.69,8.0,COMPLETED,Standard,98.38,Asia-Pacific,Carrier Transfer Ops,0.577,11,Shipping Preparation,,20.0,False,None,normal
CASE-00496,CUST-6772,2026-08-02T12:57:00.152121,Order Received,1,2026-08-02T12:57:45.752121,2026-08-02T12:58:55.352121,1.93,0.76,1.16,COMPLETED,High,296.52,Asia-Pacific,Ingestion Gateway Team,0.536,2,,Payment Verification,5.0,False,None,normal
CASE-00496,CUST-6772,2026-08-02T12:59:13.993922,Payment Verification,2,2026-08-02T13:01:59.593922,2026-08-02T13:03:27.793922,4.24,2.76,1.47,COMPLETED,High,296.52,Asia-Pacific,Fraud & Finance Ops,0.656,7,Order Received,Inventory Check,15.0,False,None,normal
CASE-00496,CUST-6772,2026-08-02T13:04:27.481131,Inventory Check,3,2026-08-02T13:06:43.681131,2026-08-02T13:09:51.481131,5.4,2.27,3.13,COMPLETED,High,296.52,Asia-Pacific,Warehouse Stock Control,0.559,5,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00496,CUST-6772,2026-08-02T13:10:44.616354,Order Packing,4,2026-08-02T13:10:50.616354,2026-08-02T13:24:22.416354,13.63,0.1,13.53,COMPLETED,High,296.52,Asia-Pacific,Fulfillment Station Alpha,0.572,1,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00496,CUST-6772,2026-08-02T13:25:09.645304,Shipping Preparation,5,2026-08-02T13:26:38.445304,2026-08-02T13:31:31.845304,6.36,1.48,4.89,COMPLETED,High,296.52,Asia-Pacific,Logistics Dispatch Hub,0.521,2,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00496,CUST-6772,2026-08-02T13:32:17.000003,Shipment Dispatch,6,2026-08-02T13:34:47.600003,2026-08-02T13:42:32.600003,10.26,2.51,7.75,COMPLETED,High,296.52,Asia-Pacific,Carrier Transfer Ops,0.523,6,Shipping Preparation,,20.0,False,None,normal
CASE-00497,CUST-3868,2026-08-02T13:01:39.979507,Order Received,1,2026-08-02T13:02:34.579507,2026-08-02T13:03:40.579507,2.01,0.91,1.1,COMPLETED,Urgent,996.8,Latin America,Ingestion Gateway Team,0.506,2,,Payment Verification,5.0,False,None,normal
CASE-00497,CUST-3868,2026-08-02T13:04:40.096385,Payment Verification,2,2026-08-02T13:06:44.896385,2026-08-02T13:09:45.496385,5.09,2.08,3.01,COMPLETED,Urgent,996.8,Latin America,Fraud & Finance Ops,0.592,6,Order Received,Inventory Check,15.0,False,None,normal
CASE-00497,CUST-3868,2026-08-02T13:09:58.827201,Inventory Check,3,2026-08-02T13:11:00.027201,2026-08-02T13:13:58.827201,4.0,1.02,2.98,COMPLETED,Urgent,996.8,Latin America,Warehouse Stock Control,0.474,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00497,CUST-3868,2026-08-02T13:14:45.974733,Order Packing,4,2026-08-02T13:20:37.574733,2026-08-02T13:25:39.974733,10.9,5.86,5.04,COMPLETED,Urgent,996.8,Latin America,Fulfillment Station Alpha,0.68,15,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00497,CUST-3868,2026-08-02T13:26:09.370444,Shipping Preparation,5,2026-08-02T13:26:39.370444,2026-08-02T13:28:28.570444,2.31,0.5,1.82,COMPLETED,Urgent,996.8,Latin America,Logistics Dispatch Hub,0.609,1,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00497,CUST-3868,2026-08-02T13:28:48.194653,Shipment Dispatch,6,2026-08-02T13:31:25.994653,2026-08-02T13:38:47.594653,9.99,2.63,7.36,COMPLETED,Urgent,996.8,Latin America,Carrier Transfer Ops,0.437,5,Shipping Preparation,,20.0,False,None,normal
CASE-00498,CUST-8840,2026-08-02T13:05:59.854152,Order Received,1,2026-08-02T13:06:52.054152,2026-08-02T13:07:25.654152,1.43,0.87,0.56,COMPLETED,High,478.89,Europe,Ingestion Gateway Team,0.375,2,,Payment Verification,5.0,False,None,normal
CASE-00498,CUST-8840,2026-08-02T13:07:38.553206,Payment Verification,2,2026-08-02T13:09:12.153206,2026-08-02T13:14:22.953206,6.74,1.56,5.18,COMPLETED,High,478.89,Europe,Fraud & Finance Ops,0.595,3,Order Received,Inventory Check,15.0,False,None,normal
CASE-00498,CUST-8840,2026-08-02T13:14:56.283687,Inventory Check,3,2026-08-02T13:16:03.483687,2026-08-02T13:19:07.683687,4.19,1.12,3.07,COMPLETED,High,478.89,Europe,Warehouse Stock Control,0.551,2,Payment Verification,Order Packing,10.0,False,None,normal
