case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-00300,CUST-1058,2026-08-02T02:43:38.944651,Shipping Preparation,5,2026-08-02T02:46:25.144651,2026-08-02T02:50:40.144651,7.02,2.77,4.25,COMPLETED,Standard,142.96,Latin America,Logistics Dispatch Hub,0.625,5,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00300,CUST-1058,2026-08-02T02:51:16.686238,Shipment Dispatch,6,2026-08-02T02:54:13.086238,2026-08-02T03:03:53.286238,12.61,2.94,9.67,COMPLETED,Standard,142.96,Latin America,Carrier Transfer Ops,0.428,7,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00301,CUST-6673,2026-08-02T01:33:56.778593,Order Received,1,2026-08-02T01:34:02.778593,2026-08-02T01:35:13.578593,1.28,0.1,1.18,COMPLETED,High,122.02,Europe,Ingestion Gateway Team,0.522,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00301,CUST-6673,2026-08-02T01:35:59.440435,Payment Verification,2,2026-08-02T01:38:01.240435,2026-08-02T01:43:38.440435,7.65,2.03,5.62,COMPLETED,High,122.02,Europe,Fraud & Finance Ops,0.632,4,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00301,CUST-6673,2026-08-02T01:44:22.600792,Inventory Check,3,2026-08-02T02:00:35.200792,2026-08-02T02:21:58.600792,37.6,16.21,21.39,SLA_VIOLATED,High,122.02,Europe,Warehouse Stock Control,0.932,37,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00301,CUST-6673,2026-08-02T02:22:45.969959,Order Packing,4,2026-08-02T02:27:13.569959,2026-08-02T02:39:50.769959,17.09,4.46,12.62,COMPLETED,High,122.02,Europe,Fulfillment Station Alpha,0.698,9,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00301,CUST-6673,2026-08-02T02:40:26.095520,Shipping Preparation,5,2026-08-02T02:40:44.095520,2026-08-02T02:45:00.895520,4.58,0.3,4.28,COMPLETED,High,122.02,Europe,Logistics Dispatch Hub,0.558,1,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00301,CUST-6673,2026-08-02T02:45:24.306787,Shipment Dispatch,6,2026-08-02T02:46:15.306787,2026-08-02T02:53:14.706787,7.84,0.85,6.99,COMPLETED,High,122.02,Europe,Carrier Transfer Ops,0.568,2,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00302,CUST-1374,2026-08-02T01:37:19.781966,Order Received,1,2026-08-02T01:37:58.781966,2026-08-02T01:39:04.781966,1.75,0.65,1.1,COMPLETED,Standard,122.91,Latin America,Ingestion Gateway Team,0.494,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00302,CUST-1374,2026-08-02T01:39:34.898189,Payment Verification,2,2026-08-02T01:43:51.698189,2026-08-02T01:50:10.298189,10.59,4.28,6.31,COMPLETED,Standard,122.91,Latin America,Fraud & Finance Ops,0.521,12,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00302,CUST-1374,2026-08-02T01:51:04.859955,Inventory Check,3,2026-08-02T02:12:38.459955,2026-08-02T02:25:12.659955,34.13,21.56,12.57,SLA_VIOLATED,Standard,122.91,Latin America,Warehouse Stock Control,0.953,64,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00302,CUST-1374,2026-08-02T02:26:01.614081,Order Packing,4,2026-08-02T02:27:44.214081,2026-08-02T02:37:16.014081,11.25,1.71,9.53,COMPLETED,Standard,122.91,Latin America,Fulfillment Station Alpha,0.707,5,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00302,CUST-1374,2026-08-02T02:37:53.802873,Shipping Preparation,5,2026-08-02T02:41:11.802873,2026-08-02T02:45:57.402873,8.06,3.3,4.76,COMPLETED,Standard,122.91,Latin America,Logistics Dispatch Hub,0.543,7,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00302,CUST-1374,2026-08-02T02:46:25.494271,Shipment Dispatch,6,2026-08-02T02:47:44.094271,2026-08-02T02:53:03.894271,6.64,1.31,5.33,COMPLETED,Standard,122.91,Latin America,Carrier Transfer Ops,0.56,2,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00303,CUST-9442,2026-08-02T01:41:58.489717,Order Received,1,2026-08-02T01:43:11.089717,2026-08-02T01:44:35.089717,2.61,1.21,1.4,COMPLETED,Standard,138.25,North America,Ingestion Gateway Team,0.468,3,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00303,CUST-9442,2026-08-02T01:45:32.138240,Payment Verification,2,2026-08-02T01:47:15.938240,2026-08-02T01:50:20.738240,4.81,1.73,3.08,COMPLETED,Standard,138.25,North America,Fraud & Finance Ops,0.698,3,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00303,CUST-9442,2026-08-02T01:51:01.165049,Inventory Check,3,2026-08-02T02:05:02.365049,2026-08-02T02:22:40.765049,31.65,14.02,17.64,SLA_VIOLATED,Standard,138.25,North America,Warehouse Stock Control,0.912,39,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00303,CUST-9442,2026-08-02T02:23:03.756176,Order Packing,4,2026-08-02T02:28:51.156176,2026-08-02T02:40:55.956176,17.87,5.79,12.08,COMPLETED,Standard,138.25,North America,Fulfillment Station Alpha,0.61,17,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00303,CUST-9442,2026-08-02T02:41:52.508607,Shipping Preparation,5,2026-08-02T02:43:52.508607,2026-08-02T02:48:54.308607,7.04,2.0,5.03,COMPLETED,Standard,138.25,North America,Logistics Dispatch Hub,0.463,5,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00303,CUST-9442,2026-08-02T02:49:48.020963,Shipment Dispatch,6,2026-08-02T02:54:13.220963,2026-08-02T03:02:20.420963,12.53,4.42,8.12,COMPLETED,Standard,138.25,North America,Carrier Transfer Ops,0.552,8,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00304,CUST-4303,2026-08-02T01:44:13.632686,Order Received,1,2026-08-02T01:44:57.432686,2026-08-02T01:45:37.032686,1.39,0.73,0.66,COMPLETED,Urgent,303.08,Europe,Ingestion Gateway Team,0.456,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00304,CUST-4303,2026-08-02T01:46:29.464928,Payment Verification,2,2026-08-02T01:48:46.864928,2026-08-02T01:55:00.664928,8.52,2.29,6.23,COMPLETED,Urgent,303.08,Europe,Fraud & Finance Ops,0.65,4,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00304,CUST-4303,2026-08-02T01:55:17.320464,Inventory Check,3,2026-08-02T02:11:22.720464,2026-08-02T02:28:52.120464,33.58,16.09,17.49,SLA_VIOLATED,Urgent,303.08,Europe,Warehouse Stock Control,0.918,50,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00304,CUST-4303,2026-08-02T02:29:17.711428,Order Packing,4,2026-08-02T02:29:32.111428,2026-08-02T02:39:50.111428,10.54,0.24,10.3,COMPLETED,Urgent,303.08,Europe,Fulfillment Station Alpha,0.614,1,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00304,CUST-4303,2026-08-02T02:40:06.818715,Shipping Preparation,5,2026-08-02T02:40:38.018715,2026-08-02T02:46:56.018715,6.82,0.52,6.3,COMPLETED,Urgent,303.08,Europe,Logistics Dispatch Hub,0.451,1,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00304,CUST-4303,2026-08-02T02:47:22.614145,Shipment Dispatch,6,2026-08-02T02:48:04.014145,2026-08-02T02:51:20.214145,3.96,0.69,3.27,COMPLETED,Urgent,303.08,Europe,Carrier Transfer Ops,0.57,1,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00305,CUST-8644,2026-08-02T01:49:03.959179,Order Received,1,2026-08-02T01:49:26.159179,2026-08-02T01:51:02.759179,1.98,0.37,1.61,COMPLETED,Standard,19.99,Latin America,Ingestion Gateway Team,0.506,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00305,CUST-8644,2026-08-02T01:51:21.570063,Payment Verification,2,2026-08-02T01:54:58.170063,2026-08-02T01:58:45.570063,7.4,3.61,3.79,COMPLETED,Standard,19.99,Latin America,Fraud & Finance Ops,0.564,8,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00305,CUST-8644,2026-08-02T01:59:36.727950,Inventory Check,3,2026-08-02T02:15:16.327950,2026-08-02T02:34:04.927950,34.48,15.66,18.81,SLA_VIOLATED,Standard,19.99,Latin America,Warehouse Stock Control,0.925,36,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00305,CUST-8644,2026-08-02T02:34:40.810990,Order Packing,4,2026-08-02T02:36:44.410990,2026-08-02T02:49:37.210990,14.94,2.06,12.88,COMPLETED,Standard,19.99,Latin America,Fulfillment Station Alpha,0.581,4,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00305,CUST-8644,2026-08-02T02:50:21.573053,Shipping Preparation,5,2026-08-02T02:53:10.773053,2026-08-02T02:59:53.973053,9.55,2.82,6.72,COMPLETED,Standard,19.99,Latin America,Logistics Dispatch Hub,0.571,5,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00305,CUST-8644,2026-08-02T03:00:24.045538,Shipment Dispatch,6,2026-08-02T03:03:37.845538,2026-08-02T03:11:42.045538,11.3,3.23,8.07,COMPLETED,Standard,19.99,Latin America,Carrier Transfer Ops,0.408,6,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00306,CUST-5001,2026-08-02T01:51:18.667000,Order Received,1,2026-08-02T01:51:26.467000,2026-08-02T01:52:52.267000,1.56,0.13,1.43,COMPLETED,High,485.27,Latin America,Ingestion Gateway Team,0.367,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00306,CUST-5001,2026-08-02T01:53:31.383873,Payment Verification,2,2026-08-02T01:56:13.383873,2026-08-02T02:03:19.383873,9.81,2.7,7.1,COMPLETED,High,485.27,Latin America,Fraud & Finance Ops,0.535,7,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00306,CUST-5001,2026-08-02T02:04:07.815567,Inventory Check,3,2026-08-02T02:30:21.615567,2026-08-02T02:54:20.415567,50.22,26.23,23.98,SLA_VIOLATED,High,485.27,Latin America,Warehouse Stock Control,0.956,77,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00306,CUST-5001,2026-08-02T02:54:59.531268,Order Packing,4,2026-08-02T02:56:57.131268,2026-08-02T03:04:13.331268,9.23,1.96,7.27,COMPLETED,High,485.27,Latin America,Fulfillment Station Alpha,0.555,4,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00306,CUST-5001,2026-08-02T03:04:58.864784,Shipping Preparation,5,2026-08-02T03:06:13.864784,2026-08-02T03:06:34.864784,1.6,1.25,0.35,COMPLETED,High,485.27,Latin America,Logistics Dispatch Hub,0.616,2,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00306,CUST-5001,2026-08-02T03:07:21.135894,Shipment Dispatch,6,2026-08-02T03:10:17.535894,2026-08-02T03:16:28.335894,9.12,2.94,6.18,COMPLETED,High,485.27,Latin America,Carrier Transfer Ops,0.407,8,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00307,CUST-8598,2026-08-02T01:54:45.690002,Order Received,1,2026-08-02T01:55:20.490002,2026-08-02T01:57:12.690002,2.45,0.58,1.87,COMPLETED,Standard,34.25,Latin America,Ingestion Gateway Team,0.388,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00307,CUST-8598,2026-08-02T01:57:57.036952,Payment Verification,2,2026-08-02T02:00:57.036952,2026-08-02T02:09:31.836952,11.58,3.0,8.58,COMPLETED,Standard,34.25,Latin America,Fraud & Finance Ops,0.588,8,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00307,CUST-8598,2026-08-02T02:09:50.511541,Inventory Check,3,2026-08-02T02:31:27.111541,2026-08-02T02:45:52.311541,36.03,21.61,14.42,SLA_VIOLATED,Standard,34.25,Latin America,Warehouse Stock Control,0.926,52,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00307,CUST-8598,2026-08-02T02:46:24.200066,Order Packing,4,2026-08-02T02:52:38.000066,2026-08-02T03:12:58.400066,26.57,6.23,20.34,SLA_VIOLATED,Standard,34.25,Latin America,Fulfillment Station Alpha,0.677,19,Inventory Check,Shipping Preparation,25.0,True,Peak Workload,unknown_inventory_bottleneck
CASE-00307,CUST-8598,2026-08-02T03:13:18.039556,Shipping Preparation,5,2026-08-02T03:15:18.039556,2026-08-02T03:19:20.439556,6.04,2.0,4.04,COMPLETED,Standard,34.25,Latin America,Logistics Dispatch Hub,0.461,4,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00307,CUST-8598,2026-08-02T03:19:50.921773,Shipment Dispatch,6,2026-08-02T03:22:37.721773,2026-08-02T03:32:40.721773,12.83,2.78,10.05,COMPLETED,Standard,34.25,Latin America,Carrier Transfer Ops,0.588,7,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00308,CUST-1590,2026-08-02T02:02:55.533417,Order Received,1,2026-08-02T02:03:01.533417,2026-08-02T02:03:38.733417,0.72,0.1,0.62,COMPLETED,Standard,142.2,Asia-Pacific,Ingestion Gateway Team,0.427,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00308,CUST-1590,2026-08-02T02:04:25.953937,Payment Verification,2,2026-08-02T02:06:35.553937,2026-08-02T02:07:44.553937,3.31,2.16,1.15,COMPLETED,Standard,142.2,Asia-Pacific,Fraud & Finance Ops,0.522,4,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00308,CUST-1590,2026-08-02T02:08:20.449711,Inventory Check,3,2026-08-02T02:10:13.849711,2026-08-02T02:12:55.249711,4.58,1.89,2.69,COMPLETED,Standard,142.2,Asia-Pacific,Warehouse Stock Control,0.593,4,Payment Verification,Order Packing,10.0,False,None,unknown_inventory_bottleneck
CASE-00308,CUST-1590,2026-08-02T02:13:43.121362,Order Packing,4,2026-08-02T02:18:42.521362,2026-08-02T02:28:23.321362,14.67,4.99,9.68,COMPLETED,Standard,142.2,Asia-Pacific,Fulfillment Station Alpha,0.648,13,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00308,CUST-1590,2026-08-02T02:29:11.101655,Shipping Preparation,5,2026-08-02T02:30:29.101655,2026-08-02T02:34:20.701655,5.16,1.3,3.86,COMPLETED,Standard,142.2,Asia-Pacific,Logistics Dispatch Hub,0.587,2,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00308,CUST-1590,2026-08-02T02:34:45.138696,Shipment Dispatch,6,2026-08-02T02:37:10.938696,2026-08-02T02:43:33.138696,8.8,2.43,6.37,COMPLETED,Standard,142.2,Asia-Pacific,Carrier Transfer Ops,0.439,6,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00309,CUST-7976,2026-08-02T02:02:12.320458,Order Received,1,2026-08-02T02:03:21.320458,2026-08-02T02:04:00.920458,1.81,1.15,0.66,COMPLETED,High,272.73,Asia-Pacific,Ingestion Gateway Team,0.518,2,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00309,CUST-7976,2026-08-02T02:04:36.848084,Payment Verification,2,2026-08-02T02:11:00.248084,2026-08-02T02:19:11.648084,14.58,6.39,8.19,DELAYED,High,272.73,Asia-Pacific,Fraud & Finance Ops,0.564,13,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00309,CUST-7976,2026-08-02T02:19:51.311045,Inventory Check,3,2026-08-02T02:20:45.911045,2026-08-02T02:23:16.511045,3.43,0.91,2.51,COMPLETED,High,272.73,Asia-Pacific,Warehouse Stock Control,0.486,1,Payment Verification,Order Packing,10.0,False,None,unknown_inventory_bottleneck
CASE-00309,CUST-7976,2026-08-02T02:23:50.499347,Order Packing,4,2026-08-02T02:27:08.499347,2026-08-02T02:40:48.699347,16.96,3.3,13.67,COMPLETED,High,272.73,Asia-Pacific,Fulfillment Station Alpha,0.701,7,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00309,CUST-7976,2026-08-02T02:41:43.036877,Shipping Preparation,5,2026-08-02T02:43:53.236877,2026-08-02T02:48:33.436877,6.84,2.17,4.67,COMPLETED,High,272.73,Asia-Pacific,Logistics Dispatch Hub,0.559,4,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00309,CUST-7976,2026-08-02T02:48:53.202493,Shipment Dispatch,6,2026-08-02T02:51:01.002493,2026-08-02T03:00:08.802493,11.25,2.13,9.13,COMPLETED,High,272.73,Asia-Pacific,Carrier Transfer Ops,0.403,5,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00310,CUST-8310,2026-08-02T02:05:19.554134,Order Received,1,2026-08-02T02:05:43.554134,2026-08-02T02:06:27.354134,1.13,0.4,0.73,COMPLETED,Standard,155.72,Asia-Pacific,Ingestion Gateway Team,0.44,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00310,CUST-8310,2026-08-02T02:06:54.468633,Payment Verification,2,2026-08-02T02:09:05.268633,2026-08-02T02:15:16.068633,8.36,2.18,6.18,COMPLETED,Standard,155.72,Asia-Pacific,Fraud & Finance Ops,0.53,6,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00310,CUST-8310,2026-08-02T02:15:58.215430,Inventory Check,3,2026-08-02T02:36:20.415430,2026-08-02T02:52:16.815430,36.31,20.37,15.94,SLA_VIOLATED,Standard,155.72,Asia-Pacific,Warehouse Stock Control,0.929,46,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00310,CUST-8310,2026-08-02T02:52:31.425312,Order Packing,4,2026-08-02T02:57:50.625312,2026-08-02T03:06:56.025312,14.41,5.32,9.09,COMPLETED,Standard,155.72,Asia-Pacific,Fulfillment Station Alpha,0.585,15,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00310,CUST-8310,2026-08-02T03:07:47.108647,Shipping Preparation,5,2026-08-02T03:09:14.108647,2026-08-02T03:12:06.908647,4.33,1.45,2.88,COMPLETED,Standard,155.72,Asia-Pacific,Logistics Dispatch Hub,0.564,3,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00310,CUST-8310,2026-08-02T03:12:42.874011,Shipment Dispatch,6,2026-08-02T03:14:51.274011,2026-08-02T03:21:32.674011,8.84,2.14,6.69,COMPLETED,Standard,155.72,Asia-Pacific,Carrier Transfer Ops,0.417,6,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00311,CUST-3042,2026-08-02T02:10:50.018817,Order Received,1,2026-08-02T02:11:57.218817,2026-08-02T02:13:09.818817,2.33,1.12,1.21,COMPLETED,Standard,125.72,Asia-Pacific,Ingestion Gateway Team,0.416,2,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00311,CUST-3042,2026-08-02T02:13:57.563112,Payment Verification,2,2026-08-02T02:17:38.363112,2026-08-02T02:23:38.963112,9.68,3.68,6.01,COMPLETED,Standard,125.72,Asia-Pacific,Fraud & Finance Ops,0.532,6,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00311,CUST-3042,2026-08-02T02:24:07.507886,Inventory Check,3,2026-08-02T02:52:39.907886,2026-08-02T03:16:08.107886,52.01,28.54,23.47,SLA_VIOLATED,Standard,125.72,Asia-Pacific,Warehouse Stock Control,0.876,64,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00311,CUST-3042,2026-08-02T03:16:50.224572,Order Packing,4,2026-08-02T03:19:56.224572,2026-08-02T03:28:59.224572,12.14,3.1,9.05,COMPLETED,Standard,125.72,Asia-Pacific,Fulfillment Station Alpha,0.651,6,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00311,CUST-3042,2026-08-02T03:29:12.687834,Shipping Preparation,5,2026-08-02T03:31:59.487834,2026-08-02T03:35:18.687834,6.1,2.78,3.32,COMPLETED,Standard,125.72,Asia-Pacific,Logistics Dispatch Hub,0.591,7,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00311,CUST-3042,2026-08-02T03:36:15.458406,Shipment Dispatch,6,2026-08-02T03:37:34.658406,2026-08-02T03:44:40.658406,8.43,1.32,7.1,COMPLETED,Standard,125.72,Asia-Pacific,Carrier Transfer Ops,0.421,3,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00312,CUST-1377,2026-08-02T02:16:06.596825,Order Received,1,2026-08-02T02:16:20.996825,2026-08-02T02:16:32.996825,0.44,0.24,0.2,COMPLETED,Standard,64.42,North America,Ingestion Gateway Team,0.457,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00312,CUST-1377,2026-08-02T02:17:32.184488,Payment Verification,2,2026-08-02T02:18:40.584488,2026-08-02T02:23:11.784488,5.66,1.14,4.52,COMPLETED,Standard,64.42,North America,Fraud & Finance Ops,0.566,2,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00312,CUST-1377,2026-08-02T02:23:40.798687,Inventory Check,3,2026-08-02T02:45:52.798687,2026-08-02T03:04:05.998687,40.42,22.2,18.22,SLA_VIOLATED,Standard,64.42,North America,Warehouse Stock Control,0.92,47,Payment Verification,Order Packing,10.0,True,System Delay,unknown_inventory_bottleneck
CASE-00312,CUST-1377,2026-08-02T03:05:03.448379,Order Packing,4,2026-08-02T03:10:16.048379,2026-08-02T03:18:22.048379,13.32,5.21,8.1,COMPLETED,Standard,64.42,North America,Fulfillment Station Alpha,0.715,14,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00312,CUST-1377,2026-08-02T03:19:15.526251,Shipping Preparation,5,2026-08-02T03:22:01.126251,2026-08-02T03:25:14.326251,5.98,2.76,3.22,COMPLETED,Standard,64.42,North America,Logistics Dispatch Hub,0.6,7,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00312,CUST-1377,2026-08-02T03:25:47.686964,Shipment Dispatch,6,2026-08-02T03:28:51.286964,2026-08-02T03:34:48.886964,9.02,3.06,5.96,COMPLETED,Standard,64.42,North America,Carrier Transfer Ops,0.478,5,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00313,CUST-9153,2026-08-02T02:16:20.136403,Order Received,1,2026-08-02T02:17:10.536403,2026-08-02T02:18:04.536403,1.73,0.84,0.9,COMPLETED,Standard,194.98,Latin America,Ingestion Gateway Team,0.53,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00313,CUST-9153,2026-08-02T02:19:04.217336,Payment Verification,2,2026-08-02T02:23:48.017336,2026-08-02T02:28:34.817336,9.51,4.73,4.78,COMPLETED,Standard,194.98,Latin America,Fraud & Finance Ops,0.68,13,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00313,CUST-9153,2026-08-02T02:29:28.838190,Inventory Check,3,2026-08-02T02:48:51.638190,2026-08-02T03:04:37.238190,35.13,19.38,15.76,SLA_VIOLATED,Standard,194.98,Latin America,Warehouse Stock Control,0.951,50,Payment Verification,Order Packing,10.0,True,High Queue,unknown_inventory_bottleneck
CASE-00313,CUST-9153,2026-08-02T03:05:18.657043,Order Packing,4,2026-08-02T03:11:03.057043,2026-08-02T03:15:47.457043,10.48,5.74,4.74,COMPLETED,Standard,194.98,Latin America,Fulfillment Station Alpha,0.721,12,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00313,CUST-9153,2026-08-02T03:16:28.392612,Shipping Preparation,5,2026-08-02T03:18:33.792612,2026-08-02T03:22:42.792612,6.24,2.09,4.15,COMPLETED,Standard,194.98,Latin America,Logistics Dispatch Hub,0.488,4,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00313,CUST-9153,2026-08-02T03:23:14.728846,Shipment Dispatch,6,2026-08-02T03:24:41.128846,2026-08-02T03:30:21.328846,7.1,1.44,5.67,COMPLETED,Standard,194.98,Latin America,Carrier Transfer Ops,0.516,2,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00314,CUST-8754,2026-08-02T02:21:01.020505,Order Received,1,2026-08-02T02:21:07.020505,2026-08-02T02:22:55.020505,1.9,0.1,1.8,COMPLETED,Standard,129.59,North America,Ingestion Gateway Team,0.446,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00314,CUST-8754,2026-08-02T02:23:24.268554,Payment Verification,2,2026-08-02T02:27:02.668554,2026-08-02T02:28:17.668554,4.89,3.64,1.25,COMPLETED,Standard,129.59,North America,Fraud & Finance Ops,0.629,9,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
CASE-00314,CUST-8754,2026-08-02T02:29:16.642421,Inventory Check,3,2026-08-02T02:54:18.442421,2026-08-02T03:15:08.842421,45.86,25.03,20.84,SLA_VIOLATED,Standard,129.59,North America,Warehouse Stock Control,0.948,60,Payment Verification,Order Packing,10.0,True,Inventory Mismatch,unknown_inventory_bottleneck
CASE-00314,CUST-8754,2026-08-02T03:15:54.816710,Order Packing,4,2026-08-02T03:20:41.016710,2026-08-02T03:25:57.216710,10.04,4.77,5.27,COMPLETED,Standard,129.59,North America,Fulfillment Station Alpha,0.637,9,Inventory Check,Shipping Preparation,25.0,False,None,unknown_inventory_bottleneck
CASE-00314,CUST-8754,2026-08-02T03:26:32.695145,Shipping Preparation,5,2026-08-02T03:28:56.695145,2026-08-02T03:34:42.295145,8.16,2.4,5.76,COMPLETED,Standard,129.59,North America,Logistics Dispatch Hub,0.596,5,Order Packing,Shipment Dispatch,15.0,False,None,unknown_inventory_bottleneck
CASE-00314,CUST-8754,2026-08-02T03:35:20.221757,Shipment Dispatch,6,2026-08-02T03:37:47.221757,2026-08-02T03:44:37.021757,9.28,2.45,6.83,COMPLETED,Standard,129.59,North America,Carrier Transfer Ops,0.569,4,Shipping Preparation,,20.0,False,None,unknown_inventory_bottleneck
CASE-00315,CUST-5825,2026-08-02T02:27:30.881428,Order Received,1,2026-08-02T02:28:17.081428,2026-08-02T02:29:29.681428,1.97,0.77,1.21,COMPLETED,High,362.73,Latin America,Ingestion Gateway Team,0.379,1,,Payment Verification,5.0,False,None,unknown_inventory_bottleneck
CASE-00315,CUST-5825,2026-08-02T02:30:05.450078,Payment Verification,2,2026-08-02T02:32:04.850078,2026-08-02T02:35:27.650078,5.37,1.99,3.38,COMPLETED,High,362.73,Latin America,Fraud & Finance Ops,0.645,4,Order Received,Inventory Check,15.0,False,None,unknown_inventory_bottleneck
