case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-00066,CUST-4116,2026-08-01T12:17:20.317712,Shipping Preparation,5,2026-08-01T12:18:46.117712,2026-08-01T12:20:59.917712,3.66,1.43,2.23,COMPLETED,Standard,51.73,Latin America,Logistics Dispatch Hub,0.534,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00066,CUST-4116,2026-08-01T12:21:55.483040,Shipment Dispatch,6,2026-08-01T12:25:41.683040,2026-08-01T12:35:45.283040,13.83,3.77,10.06,COMPLETED,Standard,51.73,Latin America,Carrier Transfer Ops,0.462,11,Shipping Preparation,,20.0,False,None,normal
CASE-00067,CUST-4006,2026-08-01T11:55:05.745219,Order Received,1,2026-08-01T11:55:39.345219,2026-08-01T11:56:55.545219,1.83,0.56,1.27,COMPLETED,Standard,61.16,Asia-Pacific,Ingestion Gateway Team,0.487,1,,Payment Verification,5.0,False,None,normal
CASE-00067,CUST-4006,2026-08-01T11:57:25.969485,Payment Verification,2,2026-08-01T11:59:41.569485,2026-08-01T12:01:19.369485,3.89,2.26,1.63,COMPLETED,Standard,61.16,Asia-Pacific,Fraud & Finance Ops,0.524,5,Order Received,Inventory Check,15.0,False,None,normal
CASE-00067,CUST-4006,2026-08-01T12:02:07.426031,Inventory Check,3,2026-08-01T12:03:11.626031,2026-08-01T12:07:12.226031,5.08,1.07,4.01,COMPLETED,Standard,61.16,Asia-Pacific,Warehouse Stock Control,0.534,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00067,CUST-4006,2026-08-01T12:07:41.598191,Order Packing,4,2026-08-01T12:11:53.598191,2026-08-01T12:21:35.598191,13.9,4.2,9.7,COMPLETED,Standard,61.16,Asia-Pacific,Fulfillment Station Alpha,0.677,12,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00067,CUST-4006,2026-08-01T12:22:17.001717,Shipping Preparation,5,2026-08-01T12:24:18.201717,2026-08-01T12:29:22.401717,7.09,2.02,5.07,COMPLETED,Standard,61.16,Asia-Pacific,Logistics Dispatch Hub,0.474,6,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00067,CUST-4006,2026-08-01T12:29:37.591022,Shipment Dispatch,6,2026-08-01T12:33:15.991022,2026-08-01T12:37:58.591022,8.35,3.64,4.71,COMPLETED,Standard,61.16,Asia-Pacific,Carrier Transfer Ops,0.402,8,Shipping Preparation,,20.0,False,None,normal
CASE-00068,CUST-2235,2026-08-01T11:59:19.863957,Order Received,1,2026-08-01T11:59:30.663957,2026-08-01T12:00:45.663957,1.43,0.18,1.25,COMPLETED,High,264.01,Latin America,Ingestion Gateway Team,0.375,1,,Payment Verification,5.0,False,None,normal
CASE-00068,CUST-2235,2026-08-01T12:01:14.135990,Payment Verification,2,2026-08-01T12:04:39.935990,2026-08-01T12:12:29.135990,11.24,3.43,7.82,COMPLETED,High,264.01,Latin America,Fraud & Finance Ops,0.669,9,Order Received,Inventory Check,15.0,False,None,normal
CASE-00068,CUST-2235,2026-08-01T12:13:01.772682,Inventory Check,3,2026-08-01T12:13:30.572682,2026-08-01T12:17:55.772682,4.9,0.48,4.42,COMPLETED,High,264.01,Latin America,Warehouse Stock Control,0.461,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00068,CUST-2235,2026-08-01T12:18:29.200819,Order Packing,4,2026-08-01T12:23:02.200819,2026-08-01T12:34:30.400819,16.02,4.55,11.47,COMPLETED,High,264.01,Latin America,Fulfillment Station Alpha,0.722,14,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00068,CUST-2235,2026-08-01T12:35:03.088110,Shipping Preparation,5,2026-08-01T12:37:16.888110,2026-08-01T12:39:09.688110,4.11,2.23,1.88,COMPLETED,High,264.01,Latin America,Logistics Dispatch Hub,0.524,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00068,CUST-2235,2026-08-01T12:39:55.556231,Shipment Dispatch,6,2026-08-01T12:41:20.156231,2026-08-01T12:51:17.756231,11.38,1.41,9.96,COMPLETED,High,264.01,Latin America,Carrier Transfer Ops,0.433,3,Shipping Preparation,,20.0,False,None,normal
CASE-00069,CUST-2604,2026-08-01T12:01:50.133540,Order Received,1,2026-08-01T12:02:38.733540,2026-08-01T12:03:51.933540,2.04,0.81,1.22,COMPLETED,Standard,70.36,North America,Ingestion Gateway Team,0.477,1,,Payment Verification,5.0,False,None,normal
CASE-00069,CUST-2604,2026-08-01T12:04:07.375711,Payment Verification,2,2026-08-01T12:06:55.975711,2026-08-01T12:09:24.175711,5.28,2.81,2.47,COMPLETED,Standard,70.36,North America,Fraud & Finance Ops,0.635,7,Order Received,Inventory Check,15.0,False,None,normal
CASE-00069,CUST-2604,2026-08-01T12:09:53.676210,Inventory Check,3,2026-08-01T12:10:54.876210,2026-08-01T12:16:18.276210,6.41,1.02,5.39,COMPLETED,Standard,70.36,North America,Warehouse Stock Control,0.428,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00069,CUST-2604,2026-08-01T12:16:31.597973,Order Packing,4,2026-08-01T12:20:11.797973,2026-08-01T12:31:50.197973,15.31,3.67,11.64,COMPLETED,Standard,70.36,North America,Fulfillment Station Alpha,0.627,6,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00069,CUST-2604,2026-08-01T12:32:03.683851,Shipping Preparation,5,2026-08-01T12:34:04.283851,2026-08-01T12:36:55.283851,4.86,2.01,2.85,COMPLETED,Standard,70.36,North America,Logistics Dispatch Hub,0.455,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00069,CUST-2604,2026-08-01T12:37:29.292955,Shipment Dispatch,6,2026-08-01T12:40:07.692955,2026-08-01T12:48:14.892955,10.76,2.64,8.12,COMPLETED,Standard,70.36,North America,Carrier Transfer Ops,0.423,8,Shipping Preparation,,20.0,False,None,normal
CASE-00070,CUST-9856,2026-08-01T12:09:23.144056,Order Received,1,2026-08-01T12:10:09.344056,2026-08-01T12:11:21.344056,1.97,0.77,1.2,COMPLETED,Urgent,557.08,North America,Ingestion Gateway Team,0.547,1,,Payment Verification,5.0,False,None,normal
CASE-00070,CUST-9856,2026-08-01T12:12:19.478559,Payment Verification,2,2026-08-01T12:12:25.478559,2026-08-01T12:14:25.478559,2.1,0.1,2.0,COMPLETED,Urgent,557.08,North America,Fraud & Finance Ops,0.568,1,Order Received,Inventory Check,15.0,False,None,normal
CASE-00070,CUST-9856,2026-08-01T12:14:44.877521,Inventory Check,3,2026-08-01T12:16:41.277521,2026-08-01T12:21:53.877521,7.15,1.94,5.21,COMPLETED,Urgent,557.08,North America,Warehouse Stock Control,0.552,5,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00070,CUST-9856,2026-08-01T12:22:27.018706,Order Packing,4,2026-08-01T12:23:14.418706,2026-08-01T12:29:07.218706,6.67,0.79,5.88,COMPLETED,Urgent,557.08,North America,Fulfillment Station Alpha,0.589,1,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00070,CUST-9856,2026-08-01T12:29:35.656209,Shipping Preparation,5,2026-08-01T12:29:41.656209,2026-08-01T12:34:38.656209,5.05,0.1,4.95,COMPLETED,Urgent,557.08,North America,Logistics Dispatch Hub,0.566,1,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00070,CUST-9856,2026-08-01T12:35:11.970309,Shipment Dispatch,6,2026-08-01T12:36:47.370309,2026-08-01T12:47:24.570309,12.21,1.59,10.62,COMPLETED,Urgent,557.08,North America,Carrier Transfer Ops,0.48,5,Shipping Preparation,,20.0,False,None,normal
CASE-00071,CUST-4872,2026-08-01T12:10:26.318837,Order Received,1,2026-08-01T12:11:43.118837,2026-08-01T12:12:41.918837,2.26,1.28,0.98,COMPLETED,Standard,217.19,Europe,Ingestion Gateway Team,0.358,3,,Payment Verification,5.0,False,None,normal
CASE-00071,CUST-4872,2026-08-01T12:13:19.984017,Payment Verification,2,2026-08-01T12:14:48.184017,2026-08-01T12:20:45.784017,7.43,1.47,5.96,COMPLETED,Standard,217.19,Europe,Fraud & Finance Ops,0.607,4,Order Received,Inventory Check,15.0,False,None,normal
CASE-00071,CUST-4872,2026-08-01T12:21:04.055330,Inventory Check,3,2026-08-01T12:22:50.855330,2026-08-01T12:25:59.255330,4.92,1.78,3.14,COMPLETED,Standard,217.19,Europe,Warehouse Stock Control,0.559,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00071,CUST-4872,2026-08-01T12:26:53.355678,Order Packing,4,2026-08-01T12:31:53.355678,2026-08-01T12:43:01.155678,16.14,5.0,11.13,COMPLETED,Standard,217.19,Europe,Fulfillment Station Alpha,0.647,15,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00071,CUST-4872,2026-08-01T12:43:41.414791,Shipping Preparation,5,2026-08-01T12:45:40.214791,2026-08-01T12:48:00.014791,4.3,1.98,2.33,COMPLETED,Standard,217.19,Europe,Logistics Dispatch Hub,0.491,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00071,CUST-4872,2026-08-01T12:48:30.568735,Shipment Dispatch,6,2026-08-01T12:50:40.168735,2026-08-01T12:53:23.968735,4.89,2.16,2.73,COMPLETED,Standard,217.19,Europe,Carrier Transfer Ops,0.515,6,Shipping Preparation,,20.0,False,None,normal
CASE-00072,CUST-8886,2026-08-01T12:13:02.825585,Order Received,1,2026-08-01T12:13:39.425585,2026-08-01T12:15:10.625585,2.13,0.61,1.52,COMPLETED,High,2200.46,Europe,Ingestion Gateway Team,0.465,1,,Payment Verification,5.0,False,None,normal
CASE-00072,CUST-8886,2026-08-01T12:15:32.248362,Payment Verification,2,2026-08-01T12:19:20.248362,2026-08-01T12:24:28.048362,8.93,3.8,5.13,COMPLETED,High,2200.46,Europe,Fraud & Finance Ops,0.679,7,Order Received,Inventory Check,15.0,False,None,normal
CASE-00072,CUST-8886,2026-08-01T12:25:22.454671,Inventory Check,3,2026-08-01T12:26:56.054671,2026-08-01T12:27:29.654671,2.12,1.56,0.56,COMPLETED,High,2200.46,Europe,Warehouse Stock Control,0.525,4,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00072,CUST-8886,2026-08-01T12:27:42.572244,Order Packing,4,2026-08-01T12:34:49.772244,2026-08-01T12:44:06.572244,16.4,7.12,9.28,COMPLETED,High,2200.46,Europe,Fulfillment Station Alpha,0.695,19,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00072,CUST-8886,2026-08-01T12:44:25.025130,Shipping Preparation,5,2026-08-01T12:45:14.225130,2026-08-01T12:47:40.025130,3.25,0.82,2.43,COMPLETED,High,2200.46,Europe,Logistics Dispatch Hub,0.611,1,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00072,CUST-8886,2026-08-01T12:48:02.138968,Shipment Dispatch,6,2026-08-01T12:49:53.738968,2026-08-01T12:58:36.338968,10.58,1.86,8.71,COMPLETED,High,2200.46,Europe,Carrier Transfer Ops,0.403,5,Shipping Preparation,,20.0,False,None,normal
CASE-00073,CUST-1960,2026-08-01T12:18:18.012111,Order Received,1,2026-08-01T12:18:58.212111,2026-08-01T12:20:31.212111,2.22,0.67,1.55,COMPLETED,Standard,53.88,Europe,Ingestion Gateway Team,0.503,1,,Payment Verification,5.0,False,None,normal
CASE-00073,CUST-1960,2026-08-01T12:21:12.665108,Payment Verification,2,2026-08-01T12:25:37.865108,2026-08-01T12:31:04.865108,9.87,4.42,5.45,COMPLETED,Standard,53.88,Europe,Fraud & Finance Ops,0.516,10,Order Received,Inventory Check,15.0,False,None,normal
CASE-00073,CUST-1960,2026-08-01T12:31:36.406219,Inventory Check,3,2026-08-01T12:32:34.606219,2026-08-01T12:35:53.206219,4.28,0.97,3.31,COMPLETED,Standard,53.88,Europe,Warehouse Stock Control,0.422,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00073,CUST-1960,2026-08-01T12:36:50.695244,Order Packing,4,2026-08-01T12:40:21.295244,2026-08-01T12:44:40.495244,7.83,3.51,4.32,COMPLETED,Standard,53.88,Europe,Fulfillment Station Alpha,0.565,8,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00073,CUST-1960,2026-08-01T12:45:30.631990,Shipping Preparation,5,2026-08-01T12:47:40.831990,2026-08-01T12:51:54.631990,6.4,2.17,4.23,COMPLETED,Standard,53.88,Europe,Logistics Dispatch Hub,0.465,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00073,CUST-1960,2026-08-01T12:52:20.805934,Shipment Dispatch,6,2026-08-01T12:55:25.605934,2026-08-01T13:00:53.205934,8.54,3.08,5.46,COMPLETED,Standard,53.88,Europe,Carrier Transfer Ops,0.561,9,Shipping Preparation,,20.0,False,None,normal
CASE-00074,CUST-7396,2026-08-01T12:23:43.877048,Order Received,1,2026-08-01T12:23:55.277048,2026-08-01T12:24:07.277048,0.39,0.19,0.2,COMPLETED,Urgent,378.44,Asia-Pacific,Ingestion Gateway Team,0.395,1,,Payment Verification,5.0,False,None,normal
CASE-00074,CUST-7396,2026-08-01T12:25:06.268142,Payment Verification,2,2026-08-01T12:25:12.268142,2026-08-01T12:32:02.668142,6.94,0.1,6.84,COMPLETED,Urgent,378.44,Asia-Pacific,Fraud & Finance Ops,0.63,1,Order Received,Inventory Check,15.0,False,None,normal
CASE-00074,CUST-7396,2026-08-01T12:32:57.323778,Inventory Check,3,2026-08-01T12:33:03.323778,2026-08-01T12:36:12.923778,3.26,0.1,3.16,COMPLETED,Urgent,378.44,Asia-Pacific,Warehouse Stock Control,0.517,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00074,CUST-7396,2026-08-01T12:36:28.369017,Order Packing,4,2026-08-01T12:37:10.969017,2026-08-01T12:48:01.969017,11.56,0.71,10.85,COMPLETED,Urgent,378.44,Asia-Pacific,Fulfillment Station Alpha,0.693,2,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00074,CUST-7396,2026-08-01T12:48:52.559025,Shipping Preparation,5,2026-08-01T12:50:55.559025,2026-08-01T12:58:53.159025,10.01,2.05,7.96,COMPLETED,Urgent,378.44,Asia-Pacific,Logistics Dispatch Hub,0.479,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00074,CUST-7396,2026-08-01T12:59:18.186675,Shipment Dispatch,6,2026-08-01T12:59:24.186675,2026-08-01T13:05:17.586675,5.99,0.1,5.89,COMPLETED,Urgent,378.44,Asia-Pacific,Carrier Transfer Ops,0.427,1,Shipping Preparation,,20.0,False,None,normal
CASE-00075,CUST-8454,2026-08-01T12:22:30.016164,Order Received,1,2026-08-01T12:23:27.016164,2026-08-01T12:24:20.416164,1.84,0.95,0.89,COMPLETED,Standard,46.62,Asia-Pacific,Ingestion Gateway Team,0.405,2,,Payment Verification,5.0,False,None,normal
CASE-00075,CUST-8454,2026-08-01T12:24:35.425266,Payment Verification,2,2026-08-01T12:27:36.625266,2026-08-01T12:34:36.025266,10.0,3.02,6.99,COMPLETED,Standard,46.62,Asia-Pacific,Fraud & Finance Ops,0.563,5,Order Received,Inventory Check,15.0,False,None,normal
CASE-00075,CUST-8454,2026-08-01T12:35:05.316494,Inventory Check,3,2026-08-01T12:36:04.116494,2026-08-01T12:40:17.916494,5.21,0.98,4.23,COMPLETED,Standard,46.62,Asia-Pacific,Warehouse Stock Control,0.463,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00075,CUST-8454,2026-08-01T12:41:12.726357,Order Packing,4,2026-08-01T12:44:49.926357,2026-08-01T12:57:22.926357,16.17,3.62,12.55,COMPLETED,Standard,46.62,Asia-Pacific,Fulfillment Station Alpha,0.625,11,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00075,CUST-8454,2026-08-01T12:57:39.212254,Shipping Preparation,5,2026-08-01T12:59:32.612254,2026-08-01T13:03:56.612254,6.29,1.89,4.4,COMPLETED,Standard,46.62,Asia-Pacific,Logistics Dispatch Hub,0.528,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00075,CUST-8454,2026-08-01T13:04:42.397394,Shipment Dispatch,6,2026-08-01T13:09:41.197394,2026-08-01T13:18:36.997394,13.91,4.98,8.93,COMPLETED,Standard,46.62,Asia-Pacific,Carrier Transfer Ops,0.593,14,Shipping Preparation,,20.0,False,None,normal
CASE-00076,CUST-8973,2026-08-01T12:28:25.497264,Order Received,1,2026-08-01T12:28:40.497264,2026-08-01T12:29:42.897264,1.29,0.25,1.04,COMPLETED,Standard,241.99,Europe,Ingestion Gateway Team,0.506,1,,Payment Verification,5.0,False,None,normal
CASE-00076,CUST-8973,2026-08-01T12:29:57.210193,Payment Verification,2,2026-08-01T12:33:26.610193,2026-08-01T12:38:43.410193,8.76,3.49,5.28,COMPLETED,Standard,241.99,Europe,Fraud & Finance Ops,0.6,8,Order Received,Inventory Check,15.0,False,None,normal
CASE-00076,CUST-8973,2026-08-01T12:39:17.379774,Inventory Check,3,2026-08-01T12:40:27.579774,2026-08-01T12:42:44.379774,3.45,1.17,2.28,COMPLETED,Standard,241.99,Europe,Warehouse Stock Control,0.474,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00076,CUST-8973,2026-08-01T12:43:33.223020,Order Packing,4,2026-08-01T12:50:16.423020,2026-08-01T12:59:18.823020,15.76,6.72,9.04,COMPLETED,Standard,241.99,Europe,Fulfillment Station Alpha,0.72,14,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00076,CUST-8973,2026-08-01T13:00:02.375987,Shipping Preparation,5,2026-08-01T13:02:52.175987,2026-08-01T13:07:15.575987,7.22,2.83,4.39,COMPLETED,Standard,241.99,Europe,Logistics Dispatch Hub,0.493,7,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00076,CUST-8973,2026-08-01T13:07:56.748089,Shipment Dispatch,6,2026-08-01T13:10:12.348089,2026-08-01T13:16:21.948089,8.42,2.26,6.16,COMPLETED,Standard,241.99,Europe,Carrier Transfer Ops,0.53,6,Shipping Preparation,,20.0,False,None,normal
CASE-00077,CUST-4566,2026-08-01T12:31:59.879300,Order Received,1,2026-08-01T12:33:09.479300,2026-08-01T12:34:27.479300,2.45,1.16,1.3,COMPLETED,Standard,34.76,North America,Ingestion Gateway Team,0.407,2,,Payment Verification,5.0,False,None,normal
CASE-00077,CUST-4566,2026-08-01T12:34:42.267714,Payment Verification,2,2026-08-01T12:37:31.467714,2026-08-01T12:43:05.667714,8.4,2.82,5.57,COMPLETED,Standard,34.76,North America,Fraud & Finance Ops,0.554,8,Order Received,Inventory Check,15.0,False,None,normal
CASE-00077,CUST-4566,2026-08-01T12:43:18.372997,Inventory Check,3,2026-08-01T12:44:12.372997,2026-08-01T12:46:10.572997,2.87,0.9,1.97,COMPLETED,Standard,34.76,North America,Warehouse Stock Control,0.404,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00077,CUST-4566,2026-08-01T12:46:42.427845,Order Packing,4,2026-08-01T12:49:10.027845,2026-08-01T12:51:28.627845,4.77,2.46,2.31,COMPLETED,Standard,34.76,North America,Fulfillment Station Alpha,0.656,6,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00077,CUST-4566,2026-08-01T12:51:41.104188,Shipping Preparation,5,2026-08-01T12:53:32.104188,2026-08-01T12:58:50.704188,7.15,1.85,5.31,COMPLETED,Standard,34.76,North America,Logistics Dispatch Hub,0.554,5,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00077,CUST-4566,2026-08-01T12:59:17.673653,Shipment Dispatch,6,2026-08-01T13:02:15.273653,2026-08-01T13:10:41.073653,11.39,2.96,8.43,COMPLETED,Standard,34.76,North America,Carrier Transfer Ops,0.504,9,Shipping Preparation,,20.0,False,None,normal
CASE-00078,CUST-9883,2026-08-01T12:33:02.051150,Order Received,1,2026-08-01T12:33:42.251150,2026-08-01T12:35:12.251150,2.17,0.67,1.5,COMPLETED,High,404.53,North America,Ingestion Gateway Team,0.374,1,,Payment Verification,5.0,False,None,normal
CASE-00078,CUST-9883,2026-08-01T12:35:25.093663,Payment Verification,2,2026-08-01T12:38:59.893663,2026-08-01T12:43:09.493663,7.74,3.58,4.16,COMPLETED,High,404.53,North America,Fraud & Finance Ops,0.604,8,Order Received,Inventory Check,15.0,False,None,normal
CASE-00078,CUST-9883,2026-08-01T12:43:39.337149,Inventory Check,3,2026-08-01T12:44:57.337149,2026-08-01T12:48:30.337149,4.85,1.3,3.55,COMPLETED,High,404.53,North America,Warehouse Stock Control,0.569,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00078,CUST-9883,2026-08-01T12:49:25.468058,Order Packing,4,2026-08-01T12:54:14.068058,2026-08-01T13:06:15.868058,16.84,4.81,12.03,COMPLETED,High,404.53,North America,Fulfillment Station Alpha,0.642,11,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00078,CUST-9883,2026-08-01T13:06:42.408013,Shipping Preparation,5,2026-08-01T13:08:13.608013,2026-08-01T13:10:16.008013,3.55,1.52,2.04,COMPLETED,High,404.53,North America,Logistics Dispatch Hub,0.599,3,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00078,CUST-9883,2026-08-01T13:10:30.784547,Shipment Dispatch,6,2026-08-01T13:13:27.184547,2026-08-01T13:20:33.184547,10.04,2.94,7.1,COMPLETED,High,404.53,North America,Carrier Transfer Ops,0.415,6,Shipping Preparation,,20.0,False,None,normal
CASE-00079,CUST-1936,2026-08-01T12:38:26.874717,Order Received,1,2026-08-01T12:38:49.074717,2026-08-01T12:40:13.074717,1.77,0.37,1.4,COMPLETED,Standard,66.68,North America,Ingestion Gateway Team,0.379,1,,Payment Verification,5.0,False,None,normal
CASE-00079,CUST-1936,2026-08-01T12:40:55.600543,Payment Verification,2,2026-08-01T12:45:37.600543,2026-08-01T12:53:58.000543,13.04,4.7,8.34,DELAYED,Standard,66.68,North America,Fraud & Finance Ops,0.552,10,Order Received,Inventory Check,15.0,False,None,normal
CASE-00079,CUST-1936,2026-08-01T12:54:54.039863,Inventory Check,3,2026-08-01T12:55:47.439863,2026-08-01T12:59:01.839863,4.13,0.89,3.24,COMPLETED,Standard,66.68,North America,Warehouse Stock Control,0.578,2,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00079,CUST-1936,2026-08-01T12:59:16.825618,Order Packing,4,2026-08-01T13:00:28.825618,2026-08-01T13:07:58.225618,8.69,1.2,7.49,COMPLETED,Standard,66.68,North America,Fulfillment Station Alpha,0.577,3,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00079,CUST-1936,2026-08-01T13:08:35.649285,Shipping Preparation,5,2026-08-01T13:12:15.849285,2026-08-01T13:16:46.449285,8.18,3.67,4.51,COMPLETED,Standard,66.68,North America,Logistics Dispatch Hub,0.586,6,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00079,CUST-1936,2026-08-01T13:17:11.635068,Shipment Dispatch,6,2026-08-01T13:18:33.835068,2026-08-01T13:25:12.235068,8.01,1.37,6.64,COMPLETED,Standard,66.68,North America,Carrier Transfer Ops,0.509,3,Shipping Preparation,,20.0,False,None,normal
CASE-00080,CUST-9238,2026-08-01T12:40:21.746628,Order Received,1,2026-08-01T12:40:27.746628,2026-08-01T12:41:31.946628,1.17,0.1,1.07,COMPLETED,Standard,269.96,Europe,Ingestion Gateway Team,0.36,1,,Payment Verification,5.0,False,None,normal
CASE-00080,CUST-9238,2026-08-01T12:42:31.043869,Payment Verification,2,2026-08-01T12:46:03.443869,2026-08-01T12:52:13.643869,9.71,3.54,6.17,COMPLETED,Standard,269.96,Europe,Fraud & Finance Ops,0.548,11,Order Received,Inventory Check,15.0,False,None,normal
CASE-00080,CUST-9238,2026-08-01T12:52:35.096303,Inventory Check,3,2026-08-01T12:53:07.496303,2026-08-01T12:57:05.096303,4.5,0.54,3.96,COMPLETED,Standard,269.96,Europe,Warehouse Stock Control,0.487,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00080,CUST-9238,2026-08-01T12:57:20.604218,Order Packing,4,2026-08-01T13:02:08.004218,2026-08-01T13:12:15.204218,14.92,4.79,10.12,COMPLETED,Standard,269.96,Europe,Fulfillment Station Alpha,0.588,13,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00080,CUST-9238,2026-08-01T13:13:10.783360,Shipping Preparation,5,2026-08-01T13:15:31.183360,2026-08-01T13:20:02.983360,6.87,2.34,4.53,COMPLETED,Standard,269.96,Europe,Logistics Dispatch Hub,0.601,4,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00080,CUST-9238,2026-08-01T13:20:37.874565,Shipment Dispatch,6,2026-08-01T13:22:40.274565,2026-08-01T13:31:19.874565,10.7,2.04,8.66,COMPLETED,Standard,269.96,Europe,Carrier Transfer Ops,0.528,5,Shipping Preparation,,20.0,False,None,normal
CASE-00081,CUST-9320,2026-08-01T12:44:52.912913,Order Received,1,2026-08-01T12:45:25.312913,2026-08-01T12:46:55.912913,2.05,0.54,1.51,COMPLETED,High,691.51,North America,Ingestion Gateway Team,0.396,1,,Payment Verification,5.0,False,None,normal
CASE-00081,CUST-9320,2026-08-01T12:47:18.572555,Payment Verification,2,2026-08-01T12:49:27.572555,2026-08-01T12:56:32.972555,9.24,2.15,7.09,COMPLETED,High,691.51,North America,Fraud & Finance Ops,0.646,4,Order Received,Inventory Check,15.0,False,None,normal
CASE-00081,CUST-9320,2026-08-01T12:57:05.550252,Inventory Check,3,2026-08-01T12:58:01.350252,2026-08-01T13:01:30.150252,4.41,0.93,3.48,COMPLETED,High,691.51,North America,Warehouse Stock Control,0.532,1,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00081,CUST-9320,2026-08-01T13:01:56.016729,Order Packing,4,2026-08-01T13:04:39.216729,2026-08-01T13:16:53.016729,14.96,2.72,12.23,COMPLETED,High,691.51,North America,Fulfillment Station Alpha,0.749,5,Inventory Check,Shipping Preparation,25.0,False,None,normal
CASE-00081,CUST-9320,2026-08-01T13:17:41.545109,Shipping Preparation,5,2026-08-01T13:19:09.145109,2026-08-01T13:21:37.945109,3.94,1.46,2.48,COMPLETED,High,691.51,North America,Logistics Dispatch Hub,0.601,4,Order Packing,Shipment Dispatch,15.0,False,None,normal
CASE-00081,CUST-9320,2026-08-01T13:22:35.589682,Shipment Dispatch,6,2026-08-01T13:23:23.589682,2026-08-01T13:26:39.789682,4.06,0.8,3.27,COMPLETED,High,691.51,North America,Carrier Transfer Ops,0.558,1,Shipping Preparation,,20.0,False,None,normal
CASE-00082,CUST-2122,2026-08-01T12:47:53.288209,Order Received,1,2026-08-01T12:47:59.288209,2026-08-01T12:49:33.488209,1.67,0.1,1.57,COMPLETED,Standard,201.54,North America,Ingestion Gateway Team,0.388,1,,Payment Verification,5.0,False,None,normal
CASE-00082,CUST-2122,2026-08-01T12:49:50.374786,Payment Verification,2,2026-08-01T12:51:00.574786,2026-08-01T12:56:34.174786,6.73,1.17,5.56,COMPLETED,Standard,201.54,North America,Fraud & Finance Ops,0.508,2,Order Received,Inventory Check,15.0,False,None,normal
CASE-00082,CUST-2122,2026-08-01T12:56:54.585431,Inventory Check,3,2026-08-01T12:58:10.185431,2026-08-01T13:02:21.585431,5.44,1.26,4.19,COMPLETED,Standard,201.54,North America,Warehouse Stock Control,0.59,3,Payment Verification,Order Packing,10.0,False,None,normal
CASE-00082,CUST-2122,2026-08-01T13:02:54.542912,Order Packing,4,2026-08-01T13:08:23.942912,2026-08-01T13:26:17.942912,23.39,5.49,17.9,DELAYED,Standard,201.54,North America,Fulfillment Station Alpha,0.702,12,Inventory Check,Shipping Preparation,25.0,False,None,normal
