case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-00532,CUST-3881,2026-08-02T16:25:34.681537,Shipping Preparation,5,2026-08-02T16:28:17.281537,2026-08-02T16:32:22.681537,6.81,2.71,4.09,COMPLETED,Standard,241.24,Europe,Logistics Dispatch Hub,0.566,6,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00532,CUST-3881,2026-08-02T16:32:40.395690,Shipment Dispatch,6,2026-08-02T16:37:17.595690,2026-08-02T16:42:36.795690,9.94,4.62,5.32,COMPLETED,Standard,241.24,Europe,Carrier Transfer Ops,0.477,9,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00533,CUST-3059,2026-08-02T15:10:20.577355,Order Received,1,2026-08-02T15:10:31.977355,2026-08-02T15:11:46.977355,1.44,0.19,1.25,COMPLETED,Standard,87.6,North America,Ingestion Gateway Team,0.429,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00533,CUST-3059,2026-08-02T15:12:19.059416,Payment Verification,2,2026-08-02T15:30:24.459416,2026-08-02T15:50:16.059416,37.95,18.09,19.86,SLA_VIOLATED,Standard,87.6,North America,Fraud & Finance Ops,0.9,51,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-00533,CUST-3059,2026-08-02T15:50:35.630922,Inventory Check,3,2026-08-02T15:52:04.430922,2026-08-02T15:56:24.230922,5.81,1.48,4.33,COMPLETED,Standard,87.6,North America,Warehouse Stock Control,0.406,3,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00533,CUST-3059,2026-08-02T15:57:10.596727,Order Packing,4,2026-08-02T15:59:05.196727,2026-08-02T16:08:42.996727,11.55,1.91,9.63,COMPLETED,Standard,87.6,North America,Fulfillment Station Alpha,0.571,4,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00533,CUST-3059,2026-08-02T16:09:04.046085,Shipping Preparation,5,2026-08-02T16:11:11.846085,2026-08-02T16:15:34.646085,6.5,2.13,4.38,COMPLETED,Standard,87.6,North America,Logistics Dispatch Hub,0.635,4,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00533,CUST-3059,2026-08-02T16:15:47.475482,Shipment Dispatch,6,2026-08-02T16:18:33.675482,2026-08-02T16:23:39.675482,7.88,2.77,5.1,COMPLETED,Standard,87.6,North America,Carrier Transfer Ops,0.479,5,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00534,CUST-7171,2026-08-02T15:13:26.137718,Order Received,1,2026-08-02T15:14:20.137718,2026-08-02T15:15:15.937718,1.83,0.9,0.93,COMPLETED,Standard,48.91,Europe,Ingestion Gateway Team,0.354,2,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00534,CUST-7171,2026-08-02T15:15:31.665092,Payment Verification,2,2026-08-02T15:45:26.865092,2026-08-02T16:00:46.065092,45.24,29.92,15.32,SLA_VIOLATED,Standard,48.91,Europe,Fraud & Finance Ops,0.887,92,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-00534,CUST-7171,2026-08-02T16:01:43.267151,Inventory Check,3,2026-08-02T16:04:06.667151,2026-08-02T16:07:39.067151,5.93,2.39,3.54,COMPLETED,Standard,48.91,Europe,Warehouse Stock Control,0.535,4,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00534,CUST-7171,2026-08-02T16:08:37.355503,Order Packing,4,2026-08-02T16:14:04.355503,2026-08-02T16:20:51.155503,12.23,5.45,6.78,COMPLETED,Standard,48.91,Europe,Fulfillment Station Alpha,0.705,12,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00534,CUST-7171,2026-08-02T16:21:33.381474,Shipping Preparation,5,2026-08-02T16:23:11.181474,2026-08-02T16:25:41.781474,4.14,1.63,2.51,COMPLETED,Standard,48.91,Europe,Logistics Dispatch Hub,0.49,4,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00534,CUST-7171,2026-08-02T16:25:58.760560,Shipment Dispatch,6,2026-08-02T16:29:58.160560,2026-08-02T16:37:49.160560,11.83,3.99,7.85,COMPLETED,Standard,48.91,Europe,Carrier Transfer Ops,0.557,8,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00535,CUST-3068,2026-08-02T15:14:21.539517,Order Received,1,2026-08-02T15:14:41.939517,2026-08-02T15:15:44.939517,1.39,0.34,1.05,COMPLETED,Urgent,1055.58,Asia-Pacific,Ingestion Gateway Team,0.496,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00535,CUST-3068,2026-08-02T15:16:42.201738,Payment Verification,2,2026-08-02T15:37:32.001738,2026-08-02T15:53:58.401738,37.27,20.83,16.44,SLA_VIOLATED,Urgent,1055.58,Asia-Pacific,Fraud & Finance Ops,0.925,56,Order Received,Inventory Check,15.0,True,Resource Shortage,payment_verification_bottleneck
CASE-00535,CUST-3068,2026-08-02T15:54:26.694129,Inventory Check,3,2026-08-02T15:55:45.294129,2026-08-02T15:58:58.494129,4.53,1.31,3.22,COMPLETED,Urgent,1055.58,Asia-Pacific,Warehouse Stock Control,0.453,2,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00535,CUST-3068,2026-08-02T15:59:45.589831,Order Packing,4,2026-08-02T16:05:10.189831,2026-08-02T16:14:02.389831,14.28,5.41,8.87,COMPLETED,Urgent,1055.58,Asia-Pacific,Fulfillment Station Alpha,0.705,13,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00535,CUST-3068,2026-08-02T16:14:25.698987,Shipping Preparation,5,2026-08-02T16:17:13.098987,2026-08-02T16:20:23.298987,5.96,2.79,3.17,COMPLETED,Urgent,1055.58,Asia-Pacific,Logistics Dispatch Hub,0.525,5,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00535,CUST-3068,2026-08-02T16:21:10.877498,Shipment Dispatch,6,2026-08-02T16:21:28.277498,2026-08-02T16:27:06.077498,5.92,0.29,5.63,COMPLETED,Urgent,1055.58,Asia-Pacific,Carrier Transfer Ops,0.436,1,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00536,CUST-1063,2026-08-02T15:17:14.444102,Order Received,1,2026-08-02T15:17:43.244102,2026-08-02T15:19:24.644102,2.16,0.48,1.69,COMPLETED,Standard,26.12,Europe,Ingestion Gateway Team,0.375,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00536,CUST-1063,2026-08-02T15:20:15.915383,Payment Verification,2,2026-08-02T15:51:20.715383,2026-08-02T16:11:31.515383,51.26,31.08,20.18,SLA_VIOLATED,Standard,26.12,Europe,Fraud & Finance Ops,0.94,77,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-00536,CUST-1063,2026-08-02T16:12:05.394311,Inventory Check,3,2026-08-02T16:13:10.194311,2026-08-02T16:17:09.594311,5.07,1.08,3.99,COMPLETED,Standard,26.12,Europe,Warehouse Stock Control,0.529,2,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00536,CUST-1063,2026-08-02T16:18:08.474602,Order Packing,4,2026-08-02T16:23:41.474602,2026-08-02T16:36:46.874602,18.64,5.55,13.09,COMPLETED,Standard,26.12,Europe,Fulfillment Station Alpha,0.677,14,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00536,CUST-1063,2026-08-02T16:37:01.348939,Shipping Preparation,5,2026-08-02T16:37:32.548939,2026-08-02T16:40:18.148939,3.29,0.52,2.76,COMPLETED,Standard,26.12,Europe,Logistics Dispatch Hub,0.632,1,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00536,CUST-1063,2026-08-02T16:41:18.136596,Shipment Dispatch,6,2026-08-02T16:46:27.736596,2026-08-02T16:54:52.336596,13.57,5.16,8.41,COMPLETED,Standard,26.12,Europe,Carrier Transfer Ops,0.426,11,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00537,CUST-7581,2026-08-02T15:21:17.474119,Order Received,1,2026-08-02T15:22:12.674119,2026-08-02T15:24:09.674119,2.87,0.92,1.95,COMPLETED,Standard,82.49,Latin America,Ingestion Gateway Team,0.397,2,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00537,CUST-7581,2026-08-02T15:24:41.941605,Payment Verification,2,2026-08-02T15:45:36.541605,2026-08-02T16:02:16.741605,37.58,20.91,16.67,SLA_VIOLATED,Standard,82.49,Latin America,Fraud & Finance Ops,0.96,38,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-00537,CUST-7581,2026-08-02T16:02:43.244104,Inventory Check,3,2026-08-02T16:03:50.444104,2026-08-02T16:08:00.044104,5.28,1.12,4.16,COMPLETED,Standard,82.49,Latin America,Warehouse Stock Control,0.458,2,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00537,CUST-7581,2026-08-02T16:08:26.407067,Order Packing,4,2026-08-02T16:13:19.807067,2026-08-02T16:19:10.207067,10.73,4.89,5.84,COMPLETED,Standard,82.49,Latin America,Fulfillment Station Alpha,0.739,12,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00537,CUST-7581,2026-08-02T16:19:26.352200,Shipping Preparation,5,2026-08-02T16:21:34.752200,2026-08-02T16:28:34.752200,9.14,2.14,7.0,COMPLETED,Standard,82.49,Latin America,Logistics Dispatch Hub,0.63,5,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00537,CUST-7581,2026-08-02T16:28:56.806071,Shipment Dispatch,6,2026-08-02T16:30:54.406071,2026-08-02T16:39:04.606071,10.13,1.96,8.17,COMPLETED,Standard,82.49,Latin America,Carrier Transfer Ops,0.404,4,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00538,CUST-9149,2026-08-02T15:24:29.217082,Order Received,1,2026-08-02T15:25:18.417082,2026-08-02T15:26:07.017082,1.63,0.82,0.81,COMPLETED,Standard,30.98,North America,Ingestion Gateway Team,0.394,2,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00538,CUST-9149,2026-08-02T15:26:53.287504,Payment Verification,2,2026-08-02T15:29:16.687504,2026-08-02T15:37:34.087504,10.68,2.39,8.29,COMPLETED,Standard,30.98,North America,Fraud & Finance Ops,0.623,4,Order Received,Inventory Check,15.0,False,None,payment_verification_bottleneck
CASE-00538,CUST-9149,2026-08-02T15:38:33.890264,Inventory Check,3,2026-08-02T15:40:26.690264,2026-08-02T15:42:47.690264,4.24,1.88,2.35,COMPLETED,Standard,30.98,North America,Warehouse Stock Control,0.452,6,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00538,CUST-9149,2026-08-02T15:43:16.393864,Order Packing,4,2026-08-02T15:49:28.393864,2026-08-02T16:00:19.993864,17.06,6.2,10.86,COMPLETED,Standard,30.98,North America,Fulfillment Station Alpha,0.651,15,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00538,CUST-9149,2026-08-02T16:00:47.649950,Shipping Preparation,5,2026-08-02T16:02:49.449950,2026-08-02T16:06:33.249950,5.76,2.03,3.73,COMPLETED,Standard,30.98,North America,Logistics Dispatch Hub,0.627,5,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00538,CUST-9149,2026-08-02T16:07:20.011506,Shipment Dispatch,6,2026-08-02T16:09:26.011506,2026-08-02T16:17:43.411506,10.38,2.1,8.29,COMPLETED,Standard,30.98,North America,Carrier Transfer Ops,0.495,5,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00539,CUST-5753,2026-08-02T15:27:27.524852,Order Received,1,2026-08-02T15:28:09.524852,2026-08-02T15:29:20.324852,1.88,0.7,1.18,COMPLETED,Standard,223.06,Asia-Pacific,Ingestion Gateway Team,0.469,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00539,CUST-5753,2026-08-02T15:29:55.523893,Payment Verification,2,2026-08-02T15:34:46.523893,2026-08-02T15:43:09.323893,13.23,4.85,8.38,DELAYED,Standard,223.06,Asia-Pacific,Fraud & Finance Ops,0.687,14,Order Received,Inventory Check,15.0,False,None,payment_verification_bottleneck
CASE-00539,CUST-5753,2026-08-02T15:43:51.334175,Inventory Check,3,2026-08-02T15:46:20.134175,2026-08-02T15:49:21.334175,5.5,2.48,3.02,COMPLETED,Standard,223.06,Asia-Pacific,Warehouse Stock Control,0.575,4,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00539,CUST-5753,2026-08-02T15:50:06.643899,Order Packing,4,2026-08-02T15:52:37.243899,2026-08-02T16:02:45.043899,12.63,2.51,10.13,COMPLETED,Standard,223.06,Asia-Pacific,Fulfillment Station Alpha,0.733,7,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00539,CUST-5753,2026-08-02T16:03:02.837938,Shipping Preparation,5,2026-08-02T16:04:30.437938,2026-08-02T16:10:47.237938,7.74,1.46,6.28,COMPLETED,Standard,223.06,Asia-Pacific,Logistics Dispatch Hub,0.472,3,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00539,CUST-5753,2026-08-02T16:11:45.849591,Shipment Dispatch,6,2026-08-02T16:15:20.049591,2026-08-02T16:19:36.849591,7.85,3.57,4.28,COMPLETED,Standard,223.06,Asia-Pacific,Carrier Transfer Ops,0.535,8,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00540,CUST-5623,2026-08-02T15:30:17.172509,Order Received,1,2026-08-02T15:30:48.972509,2026-08-02T15:31:45.372509,1.48,0.53,0.94,COMPLETED,Standard,59.0,Latin America,Ingestion Gateway Team,0.352,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00540,CUST-5623,2026-08-02T15:32:10.176433,Payment Verification,2,2026-08-02T15:55:50.376433,2026-08-02T16:13:48.576433,41.63,23.67,17.97,SLA_VIOLATED,Standard,59.0,Latin America,Fraud & Finance Ops,0.881,64,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-00540,CUST-5623,2026-08-02T16:14:34.759895,Inventory Check,3,2026-08-02T16:16:37.759895,2026-08-02T16:21:07.159895,6.54,2.05,4.49,COMPLETED,Standard,59.0,Latin America,Warehouse Stock Control,0.483,4,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00540,CUST-5623,2026-08-02T16:21:56.358414,Order Packing,4,2026-08-02T16:28:59.358414,2026-08-02T16:37:26.358414,15.49,7.05,8.45,COMPLETED,Standard,59.0,Latin America,Fulfillment Station Alpha,0.734,13,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00540,CUST-5623,2026-08-02T16:38:00.892170,Shipping Preparation,5,2026-08-02T16:39:49.492170,2026-08-02T16:44:18.892170,6.3,1.81,4.49,COMPLETED,Standard,59.0,Latin America,Logistics Dispatch Hub,0.644,3,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00540,CUST-5623,2026-08-02T16:45:08.990730,Shipment Dispatch,6,2026-08-02T16:47:43.790730,2026-08-02T16:54:02.990730,8.89,2.58,6.32,COMPLETED,Standard,59.0,Latin America,Carrier Transfer Ops,0.427,6,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00541,CUST-1590,2026-08-02T15:37:03.344235,Order Received,1,2026-08-02T15:37:09.344235,2026-08-02T15:38:24.944235,1.36,0.1,1.26,COMPLETED,Standard,45.68,Europe,Ingestion Gateway Team,0.504,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00541,CUST-1590,2026-08-02T15:38:43.133826,Payment Verification,2,2026-08-02T16:07:07.133826,2026-08-02T16:22:52.733826,44.15,28.4,15.76,SLA_VIOLATED,Standard,45.68,Europe,Fraud & Finance Ops,0.912,71,Order Received,Inventory Check,15.0,True,Peak Workload,payment_verification_bottleneck
CASE-00541,CUST-1590,2026-08-02T16:23:16.518778,Inventory Check,3,2026-08-02T16:23:31.518778,2026-08-02T16:28:32.118778,5.26,0.25,5.01,COMPLETED,Standard,45.68,Europe,Warehouse Stock Control,0.572,1,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00541,CUST-1590,2026-08-02T16:28:45.025329,Order Packing,4,2026-08-02T16:34:36.625329,2026-08-02T16:49:08.425329,20.39,5.86,14.53,COMPLETED,Standard,45.68,Europe,Fulfillment Station Alpha,0.722,12,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00541,CUST-1590,2026-08-02T16:49:59.464283,Shipping Preparation,5,2026-08-02T16:53:57.664283,2026-08-02T17:00:28.264283,10.48,3.97,6.51,COMPLETED,Standard,45.68,Europe,Logistics Dispatch Hub,0.614,11,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00541,CUST-1590,2026-08-02T17:00:50.127056,Shipment Dispatch,6,2026-08-02T17:04:18.927056,2026-08-02T17:09:45.327056,8.92,3.48,5.44,COMPLETED,Standard,45.68,Europe,Carrier Transfer Ops,0.42,7,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00542,CUST-1906,2026-08-02T15:40:38.924638,Order Received,1,2026-08-02T15:40:44.924638,2026-08-02T15:43:18.524638,2.66,0.1,2.56,COMPLETED,High,452.66,Europe,Ingestion Gateway Team,0.38,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00542,CUST-1906,2026-08-02T15:43:45.106157,Payment Verification,2,2026-08-02T16:05:42.106157,2026-08-02T16:29:51.706157,46.11,21.95,24.16,SLA_VIOLATED,High,452.66,Europe,Fraud & Finance Ops,0.906,65,Order Received,Inventory Check,15.0,True,Manual Processing,payment_verification_bottleneck
CASE-00542,CUST-1906,2026-08-02T16:30:04.609581,Inventory Check,3,2026-08-02T16:31:28.009581,2026-08-02T16:34:39.409581,4.58,1.39,3.19,COMPLETED,High,452.66,Europe,Warehouse Stock Control,0.457,4,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00542,CUST-1906,2026-08-02T16:35:04.421741,Order Packing,4,2026-08-02T16:36:59.021741,2026-08-02T16:48:52.421741,13.8,1.91,11.89,COMPLETED,High,452.66,Europe,Fulfillment Station Alpha,0.737,5,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00542,CUST-1906,2026-08-02T16:49:44.616176,Shipping Preparation,5,2026-08-02T16:52:35.616176,2026-08-02T16:55:50.016176,6.09,2.85,3.24,COMPLETED,High,452.66,Europe,Logistics Dispatch Hub,0.615,8,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00542,CUST-1906,2026-08-02T16:56:30.579662,Shipment Dispatch,6,2026-08-02T16:59:15.579662,2026-08-02T17:04:47.379662,8.29,2.75,5.53,COMPLETED,High,452.66,Europe,Carrier Transfer Ops,0.41,6,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00543,CUST-1065,2026-08-02T15:41:20.232055,Order Received,1,2026-08-02T15:41:29.232055,2026-08-02T15:42:26.232055,1.1,0.15,0.95,COMPLETED,Standard,22.02,Asia-Pacific,Ingestion Gateway Team,0.372,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00543,CUST-1065,2026-08-02T15:42:39.310228,Payment Verification,2,2026-08-02T16:03:45.910228,2026-08-02T16:24:24.310228,41.75,21.11,20.64,SLA_VIOLATED,Standard,22.02,Asia-Pacific,Fraud & Finance Ops,0.955,62,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-00543,CUST-1065,2026-08-02T16:24:40.230282,Inventory Check,3,2026-08-02T16:25:52.830282,2026-08-02T16:31:39.030282,6.98,1.21,5.77,COMPLETED,Standard,22.02,Asia-Pacific,Warehouse Stock Control,0.586,3,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00543,CUST-1065,2026-08-02T16:32:31.956405,Order Packing,4,2026-08-02T16:37:41.556405,2026-08-02T16:49:02.556405,16.51,5.16,11.35,COMPLETED,Standard,22.02,Asia-Pacific,Fulfillment Station Alpha,0.695,15,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00543,CUST-1065,2026-08-02T16:49:40.379547,Shipping Preparation,5,2026-08-02T16:52:03.179547,2026-08-02T16:56:16.379547,6.6,2.38,4.22,COMPLETED,Standard,22.02,Asia-Pacific,Logistics Dispatch Hub,0.525,4,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00543,CUST-1065,2026-08-02T16:56:42.275249,Shipment Dispatch,6,2026-08-02T16:59:58.475249,2026-08-02T17:06:36.875249,9.92,3.27,6.64,COMPLETED,Standard,22.02,Asia-Pacific,Carrier Transfer Ops,0.431,8,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00544,CUST-9548,2026-08-02T15:44:37.111016,Order Received,1,2026-08-02T15:44:52.111016,2026-08-02T15:45:52.111016,1.25,0.25,1.0,COMPLETED,Urgent,761.64,North America,Ingestion Gateway Team,0.481,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00544,CUST-9548,2026-08-02T15:46:29.361256,Payment Verification,2,2026-08-02T16:05:52.761256,2026-08-02T16:25:52.761256,39.39,19.39,20.0,SLA_VIOLATED,Urgent,761.64,North America,Fraud & Finance Ops,0.973,39,Order Received,Inventory Check,15.0,True,Manual Processing,payment_verification_bottleneck
CASE-00544,CUST-9548,2026-08-02T16:26:15.240303,Inventory Check,3,2026-08-02T16:27:23.040303,2026-08-02T16:32:02.040303,5.79,1.13,4.65,COMPLETED,Urgent,761.64,North America,Warehouse Stock Control,0.552,3,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00544,CUST-9548,2026-08-02T16:32:28.173275,Order Packing,4,2026-08-02T16:36:11.373275,2026-08-02T16:45:09.573275,12.69,3.72,8.97,COMPLETED,Urgent,761.64,North America,Fulfillment Station Alpha,0.689,8,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00544,CUST-9548,2026-08-02T16:45:54.015796,Shipping Preparation,5,2026-08-02T16:48:19.215796,2026-08-02T16:51:10.815796,5.27,2.42,2.86,COMPLETED,Urgent,761.64,North America,Logistics Dispatch Hub,0.547,5,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00544,CUST-9548,2026-08-02T16:51:54.981283,Shipment Dispatch,6,2026-08-02T16:54:18.981283,2026-08-02T17:03:51.981283,11.95,2.4,9.55,COMPLETED,Urgent,761.64,North America,Carrier Transfer Ops,0.464,5,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00545,CUST-4043,2026-08-02T15:57:01.230159,Order Received,1,2026-08-02T15:57:16.830159,2026-08-02T15:58:59.430159,1.97,0.26,1.71,COMPLETED,High,161.33,Asia-Pacific,Ingestion Gateway Team,0.539,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00545,CUST-4043,2026-08-02T15:59:20.863761,Payment Verification,2,2026-08-02T16:21:44.263761,2026-08-02T16:38:56.263761,39.59,22.39,17.2,SLA_VIOLATED,High,161.33,Asia-Pacific,Fraud & Finance Ops,0.899,62,Order Received,Inventory Check,15.0,True,Manual Processing,payment_verification_bottleneck
CASE-00545,CUST-4043,2026-08-02T16:39:27.382158,Inventory Check,3,2026-08-02T16:39:51.382158,2026-08-02T16:43:35.182158,4.13,0.4,3.73,COMPLETED,High,161.33,Asia-Pacific,Warehouse Stock Control,0.547,1,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00545,CUST-4043,2026-08-02T16:43:49.505833,Order Packing,4,2026-08-02T16:47:37.505833,2026-08-02T16:56:47.105833,12.96,3.8,9.16,COMPLETED,High,161.33,Asia-Pacific,Fulfillment Station Alpha,0.637,9,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00545,CUST-4043,2026-08-02T16:57:15.876014,Shipping Preparation,5,2026-08-02T16:58:21.276014,2026-08-02T17:03:20.676014,6.08,1.09,4.99,COMPLETED,High,161.33,Asia-Pacific,Logistics Dispatch Hub,0.479,3,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00545,CUST-4043,2026-08-02T17:03:54.312820,Shipment Dispatch,6,2026-08-02T17:04:17.112820,2026-08-02T17:15:21.912820,11.46,0.38,11.08,COMPLETED,High,161.33,Asia-Pacific,Carrier Transfer Ops,0.4,1,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00546,CUST-9071,2026-08-02T15:55:46.885912,Order Received,1,2026-08-02T15:56:13.285912,2026-08-02T15:58:09.685912,2.38,0.44,1.94,COMPLETED,Standard,81.56,Latin America,Ingestion Gateway Team,0.358,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00546,CUST-9071,2026-08-02T15:58:54.597241,Payment Verification,2,2026-08-02T16:20:30.597241,2026-08-02T16:37:37.797241,38.72,21.6,17.12,SLA_VIOLATED,Standard,81.56,Latin America,Fraud & Finance Ops,0.965,53,Order Received,Inventory Check,15.0,True,High Queue,payment_verification_bottleneck
CASE-00546,CUST-9071,2026-08-02T16:38:00.892009,Inventory Check,3,2026-08-02T16:41:11.092009,2026-08-02T16:45:40.492009,7.66,3.17,4.49,COMPLETED,Standard,81.56,Latin America,Warehouse Stock Control,0.507,9,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
CASE-00546,CUST-9071,2026-08-02T16:46:33.468699,Order Packing,4,2026-08-02T16:48:16.668699,2026-08-02T16:57:47.868699,11.24,1.72,9.52,COMPLETED,Standard,81.56,Latin America,Fulfillment Station Alpha,0.736,3,Inventory Check,Shipping Preparation,25.0,False,None,payment_verification_bottleneck
CASE-00546,CUST-9071,2026-08-02T16:58:01.007497,Shipping Preparation,5,2026-08-02T16:59:34.607497,2026-08-02T17:01:21.407497,3.34,1.56,1.78,COMPLETED,Standard,81.56,Latin America,Logistics Dispatch Hub,0.499,4,Order Packing,Shipment Dispatch,15.0,False,None,payment_verification_bottleneck
CASE-00546,CUST-9071,2026-08-02T17:02:19.008477,Shipment Dispatch,6,2026-08-02T17:05:43.008477,2026-08-02T17:08:53.208477,6.57,3.4,3.17,COMPLETED,Standard,81.56,Latin America,Carrier Transfer Ops,0.491,10,Shipping Preparation,,20.0,False,None,payment_verification_bottleneck
CASE-00547,CUST-1350,2026-08-02T15:58:03.939086,Order Received,1,2026-08-02T15:58:44.139086,2026-08-02T16:00:29.739086,2.43,0.67,1.76,COMPLETED,High,117.01,Asia-Pacific,Ingestion Gateway Team,0.448,1,,Payment Verification,5.0,False,None,payment_verification_bottleneck
CASE-00547,CUST-1350,2026-08-02T16:00:48.578417,Payment Verification,2,2026-08-02T16:20:06.578417,2026-08-02T16:38:25.178417,37.62,19.3,18.31,SLA_VIOLATED,High,117.01,Asia-Pacific,Fraud & Finance Ops,0.897,43,Order Received,Inventory Check,15.0,True,Manual Processing,payment_verification_bottleneck
CASE-00547,CUST-1350,2026-08-02T16:39:19.734670,Inventory Check,3,2026-08-02T16:40:38.334670,2026-08-02T16:44:30.534670,5.18,1.31,3.87,COMPLETED,High,117.01,Asia-Pacific,Warehouse Stock Control,0.54,3,Payment Verification,Order Packing,10.0,False,None,payment_verification_bottleneck
