case_id,customer_id,timestamp,stage,stage_order,stage_start_time,stage_end_time,duration,queue_time,processing_time,status,priority,order_value,region,employee_team,resource_utilization,queue_length,previous_stage,next_stage,sla_target,sla_violation,delay_cause,scenario
CASE-00217,CUST-9423,2026-08-01T20:57:24.264300,Order Packing,4,2026-08-01T21:36:49.464300,2026-08-01T22:00:37.464300,63.22,39.42,23.8,SLA_VIOLATED,Standard,239.87,Latin America,Fulfillment Station Alpha,0.917,103,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00217,CUST-9423,2026-08-01T22:01:15.123113,Shipping Preparation,5,2026-08-01T22:02:46.923113,2026-08-01T22:09:34.923113,8.33,1.53,6.8,COMPLETED,Standard,239.87,Latin America,Logistics Dispatch Hub,0.476,4,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00217,CUST-9423,2026-08-01T22:10:33.389964,Shipment Dispatch,6,2026-08-01T22:14:49.589964,2026-08-01T22:20:26.789964,9.89,4.27,5.62,COMPLETED,Standard,239.87,Latin America,Carrier Transfer Ops,0.41,10,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00218,CUST-1294,2026-08-01T20:47:13.908400,Order Received,1,2026-08-01T20:47:56.508400,2026-08-01T20:49:15.708400,2.02,0.71,1.32,COMPLETED,Standard,34.1,Asia-Pacific,Ingestion Gateway Team,0.39,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00218,CUST-1294,2026-08-01T20:49:34.615298,Payment Verification,2,2026-08-01T20:52:34.015298,2026-08-01T20:58:32.215298,8.96,2.99,5.97,COMPLETED,Standard,34.1,Asia-Pacific,Fraud & Finance Ops,0.659,7,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00218,CUST-1294,2026-08-01T20:59:07.671811,Inventory Check,3,2026-08-01T21:00:41.871811,2026-08-01T21:05:32.271811,6.41,1.57,4.84,COMPLETED,Standard,34.1,Asia-Pacific,Warehouse Stock Control,0.459,4,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00218,CUST-1294,2026-08-01T21:05:51.647797,Order Packing,4,2026-08-01T21:09:40.247797,2026-08-01T21:17:11.447797,11.33,3.81,7.52,COMPLETED,Standard,34.1,Asia-Pacific,Fulfillment Station Alpha,0.576,8,Inventory Check,Shipping Preparation,25.0,False,None,packing_bottleneck
CASE-00218,CUST-1294,2026-08-01T21:18:00.260337,Shipping Preparation,5,2026-08-01T21:20:51.260337,2026-08-01T21:25:32.060337,7.52,2.85,4.68,COMPLETED,Standard,34.1,Asia-Pacific,Logistics Dispatch Hub,0.584,8,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00218,CUST-1294,2026-08-01T21:26:12.612126,Shipment Dispatch,6,2026-08-01T21:28:42.612126,2026-08-01T21:38:59.412126,12.78,2.5,10.28,COMPLETED,Standard,34.1,Asia-Pacific,Carrier Transfer Ops,0.523,4,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00219,CUST-1634,2026-08-01T20:48:13.231333,Order Received,1,2026-08-01T20:48:24.031333,2026-08-01T20:48:36.031333,0.38,0.18,0.2,COMPLETED,Standard,258.92,Latin America,Ingestion Gateway Team,0.423,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00219,CUST-1634,2026-08-01T20:49:01.279620,Payment Verification,2,2026-08-01T20:53:10.279620,2026-08-01T21:00:03.679620,11.04,4.15,6.89,COMPLETED,Standard,258.92,Latin America,Fraud & Finance Ops,0.606,13,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00219,CUST-1634,2026-08-01T21:00:20.345344,Inventory Check,3,2026-08-01T21:01:04.745344,2026-08-01T21:04:26.345344,4.1,0.74,3.36,COMPLETED,Standard,258.92,Latin America,Warehouse Stock Control,0.451,1,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00219,CUST-1634,2026-08-01T21:04:57.593914,Order Packing,4,2026-08-01T21:07:35.393914,2026-08-01T21:16:09.593914,11.2,2.63,8.57,COMPLETED,Standard,258.92,Latin America,Fulfillment Station Alpha,0.745,6,Inventory Check,Shipping Preparation,25.0,False,None,packing_bottleneck
CASE-00219,CUST-1634,2026-08-01T21:16:53.899080,Shipping Preparation,5,2026-08-01T21:19:10.699080,2026-08-01T21:21:35.299080,4.69,2.28,2.41,COMPLETED,Standard,258.92,Latin America,Logistics Dispatch Hub,0.586,6,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00219,CUST-1634,2026-08-01T21:21:49.011311,Shipment Dispatch,6,2026-08-01T21:24:07.611311,2026-08-01T21:30:32.211311,8.73,2.31,6.41,COMPLETED,Standard,258.92,Latin America,Carrier Transfer Ops,0.497,6,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00220,CUST-2368,2026-08-01T20:50:16.211831,Order Received,1,2026-08-01T20:50:34.811831,2026-08-01T20:52:08.411831,1.87,0.31,1.56,COMPLETED,Standard,108.23,Latin America,Ingestion Gateway Team,0.504,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00220,CUST-2368,2026-08-01T20:52:22.627610,Payment Verification,2,2026-08-01T20:55:03.427610,2026-08-01T20:59:35.827610,7.22,2.68,4.54,COMPLETED,Standard,108.23,Latin America,Fraud & Finance Ops,0.678,7,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00220,CUST-2368,2026-08-01T20:59:57.336615,Inventory Check,3,2026-08-01T21:01:16.536615,2026-08-01T21:03:36.936615,3.66,1.32,2.34,COMPLETED,Standard,108.23,Latin America,Warehouse Stock Control,0.492,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00220,CUST-2368,2026-08-01T21:03:53.157932,Order Packing,4,2026-08-01T21:43:35.757932,2026-08-01T22:05:56.157932,62.05,39.71,22.34,SLA_VIOLATED,Standard,108.23,Latin America,Fulfillment Station Alpha,0.947,105,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00220,CUST-2368,2026-08-01T22:06:26.608320,Shipping Preparation,5,2026-08-01T22:08:35.608320,2026-08-01T22:13:53.608320,7.46,2.15,5.3,COMPLETED,Standard,108.23,Latin America,Logistics Dispatch Hub,0.566,5,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00220,CUST-2368,2026-08-01T22:14:07.063536,Shipment Dispatch,6,2026-08-01T22:16:29.863536,2026-08-01T22:21:25.063536,7.3,2.38,4.92,COMPLETED,Standard,108.23,Latin America,Carrier Transfer Ops,0.512,4,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00221,CUST-6208,2026-08-01T20:55:13.654205,Order Received,1,2026-08-01T20:56:14.254205,2026-08-01T20:56:56.854205,1.72,1.01,0.71,COMPLETED,Standard,66.66,Latin America,Ingestion Gateway Team,0.434,2,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00221,CUST-6208,2026-08-01T20:57:10.629015,Payment Verification,2,2026-08-01T20:59:57.429015,2026-08-01T21:07:07.029015,9.95,2.78,7.16,COMPLETED,Standard,66.66,Latin America,Fraud & Finance Ops,0.553,7,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00221,CUST-6208,2026-08-01T21:07:39.717419,Inventory Check,3,2026-08-01T21:08:57.117419,2026-08-01T21:11:24.717419,3.76,1.29,2.46,COMPLETED,Standard,66.66,Latin America,Warehouse Stock Control,0.484,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00221,CUST-6208,2026-08-01T21:12:05.080457,Order Packing,4,2026-08-01T21:46:47.680457,2026-08-01T22:08:24.280457,56.32,34.71,21.61,SLA_VIOLATED,Standard,66.66,Latin America,Fulfillment Station Alpha,0.965,69,Inventory Check,Shipping Preparation,25.0,True,Resource Shortage,packing_bottleneck
CASE-00221,CUST-6208,2026-08-01T22:08:41.377817,Shipping Preparation,5,2026-08-01T22:12:29.977817,2026-08-01T22:16:08.977817,7.46,3.81,3.65,COMPLETED,Standard,66.66,Latin America,Logistics Dispatch Hub,0.496,11,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00221,CUST-6208,2026-08-01T22:16:27.908802,Shipment Dispatch,6,2026-08-01T22:18:42.908802,2026-08-01T22:26:49.508802,10.35,2.25,8.11,COMPLETED,Standard,66.66,Latin America,Carrier Transfer Ops,0.435,4,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00222,CUST-7152,2026-08-01T20:58:34.665848,Order Received,1,2026-08-01T20:59:20.265848,2026-08-01T21:00:17.265848,1.71,0.76,0.95,COMPLETED,Standard,26.47,North America,Ingestion Gateway Team,0.401,2,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00222,CUST-7152,2026-08-01T21:01:03.732982,Payment Verification,2,2026-08-01T21:04:00.732982,2026-08-01T21:08:45.732982,7.71,2.95,4.75,COMPLETED,Standard,26.47,North America,Fraud & Finance Ops,0.531,5,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00222,CUST-7152,2026-08-01T21:09:18.248827,Inventory Check,3,2026-08-01T21:09:40.448827,2026-08-01T21:12:53.648827,3.59,0.37,3.22,COMPLETED,Standard,26.47,North America,Warehouse Stock Control,0.413,1,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00222,CUST-7152,2026-08-01T21:13:06.294861,Order Packing,4,2026-08-01T21:49:26.094861,2026-08-01T22:13:07.494861,60.01,36.33,23.69,SLA_VIOLATED,Standard,26.47,North America,Fulfillment Station Alpha,0.955,76,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00222,CUST-7152,2026-08-01T22:13:58.872314,Shipping Preparation,5,2026-08-01T22:17:08.472314,2026-08-01T22:20:10.272314,6.19,3.16,3.03,COMPLETED,Standard,26.47,North America,Logistics Dispatch Hub,0.622,8,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00222,CUST-7152,2026-08-01T22:20:46.884346,Shipment Dispatch,6,2026-08-01T22:24:39.684346,2026-08-01T22:31:58.884346,11.2,3.88,7.32,COMPLETED,Standard,26.47,North America,Carrier Transfer Ops,0.448,8,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00223,CUST-3947,2026-08-01T21:01:07.550785,Order Received,1,2026-08-01T21:01:24.950785,2026-08-01T21:02:59.750785,1.88,0.29,1.58,COMPLETED,Standard,124.35,Europe,Ingestion Gateway Team,0.472,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00223,CUST-3947,2026-08-01T21:03:46.005820,Payment Verification,2,2026-08-01T21:05:36.405820,2026-08-01T21:12:50.805820,9.08,1.84,7.24,COMPLETED,Standard,124.35,Europe,Fraud & Finance Ops,0.535,4,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00223,CUST-3947,2026-08-01T21:13:08.076574,Inventory Check,3,2026-08-01T21:14:27.276574,2026-08-01T21:16:41.676574,3.56,1.32,2.24,COMPLETED,Standard,124.35,Europe,Warehouse Stock Control,0.541,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00223,CUST-3947,2026-08-01T21:17:12.683296,Order Packing,4,2026-08-01T21:57:40.883296,2026-08-01T22:17:45.083296,60.54,40.47,20.07,SLA_VIOLATED,Standard,124.35,Europe,Fulfillment Station Alpha,0.968,101,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00223,CUST-3947,2026-08-01T22:18:17.837859,Shipping Preparation,5,2026-08-01T22:19:54.437859,2026-08-01T22:25:25.037859,7.12,1.61,5.51,COMPLETED,Standard,124.35,Europe,Logistics Dispatch Hub,0.541,4,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00223,CUST-3947,2026-08-01T22:26:05.413044,Shipment Dispatch,6,2026-08-01T22:30:12.013044,2026-08-01T22:36:27.613044,10.37,4.11,6.26,COMPLETED,Standard,124.35,Europe,Carrier Transfer Ops,0.444,10,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00224,CUST-7579,2026-08-01T21:05:54.658414,Order Received,1,2026-08-01T21:06:36.058414,2026-08-01T21:08:03.658414,2.15,0.69,1.46,COMPLETED,Standard,172.32,North America,Ingestion Gateway Team,0.382,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00224,CUST-7579,2026-08-01T21:08:37.716690,Payment Verification,2,2026-08-01T21:12:23.916690,2026-08-01T21:20:25.116690,11.79,3.77,8.02,COMPLETED,Standard,172.32,North America,Fraud & Finance Ops,0.609,7,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00224,CUST-7579,2026-08-01T21:20:53.724958,Inventory Check,3,2026-08-01T21:22:05.124958,2026-08-01T21:23:39.924958,2.77,1.19,1.58,COMPLETED,Standard,172.32,North America,Warehouse Stock Control,0.429,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00224,CUST-7579,2026-08-01T21:23:56.412510,Order Packing,4,2026-08-01T21:46:08.412510,2026-08-01T22:14:35.412510,50.66,22.2,28.45,SLA_VIOLATED,Standard,172.32,North America,Fulfillment Station Alpha,0.953,56,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00224,CUST-7579,2026-08-01T22:14:58.510776,Shipping Preparation,5,2026-08-01T22:16:57.910776,2026-08-01T22:21:39.910776,6.68,1.99,4.7,COMPLETED,Standard,172.32,North America,Logistics Dispatch Hub,0.579,4,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00224,CUST-7579,2026-08-01T22:22:28.215600,Shipment Dispatch,6,2026-08-01T22:22:57.015600,2026-08-01T22:31:44.415600,9.26,0.48,8.79,COMPLETED,Standard,172.32,North America,Carrier Transfer Ops,0.593,1,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00225,CUST-9196,2026-08-01T21:08:32.064627,Order Received,1,2026-08-01T21:09:37.464627,2026-08-01T21:10:35.664627,2.06,1.09,0.97,COMPLETED,Standard,62.75,North America,Ingestion Gateway Team,0.426,3,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00225,CUST-9196,2026-08-01T21:11:03.839503,Payment Verification,2,2026-08-01T21:14:33.839503,2026-08-01T21:19:53.639503,8.83,3.5,5.33,COMPLETED,Standard,62.75,North America,Fraud & Finance Ops,0.532,7,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00225,CUST-9196,2026-08-01T21:20:41.815673,Inventory Check,3,2026-08-01T21:21:38.215673,2026-08-01T21:23:32.815673,2.85,0.94,1.91,COMPLETED,Standard,62.75,North America,Warehouse Stock Control,0.451,2,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00225,CUST-9196,2026-08-01T21:24:13.896864,Order Packing,4,2026-08-01T21:58:51.096864,2026-08-01T22:31:48.096864,67.57,34.62,32.95,SLA_VIOLATED,Standard,62.75,North America,Fulfillment Station Alpha,0.966,105,Inventory Check,Shipping Preparation,25.0,True,Resource Shortage,packing_bottleneck
CASE-00225,CUST-9196,2026-08-01T22:32:12.198048,Shipping Preparation,5,2026-08-01T22:33:45.798048,2026-08-01T22:40:12.198048,8.0,1.56,6.44,COMPLETED,Standard,62.75,North America,Logistics Dispatch Hub,0.491,2,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00225,CUST-9196,2026-08-01T22:41:01.940319,Shipment Dispatch,6,2026-08-01T22:45:07.340319,2026-08-01T22:56:45.740319,15.73,4.09,11.64,COMPLETED,Standard,62.75,North America,Carrier Transfer Ops,0.471,8,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00226,CUST-9227,2026-08-01T21:14:32.999370,Order Received,1,2026-08-01T21:14:58.799370,2026-08-01T21:16:29.999370,1.95,0.43,1.52,COMPLETED,Standard,87.67,Europe,Ingestion Gateway Team,0.504,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00226,CUST-9227,2026-08-01T21:17:03.003604,Payment Verification,2,2026-08-01T21:18:24.603604,2026-08-01T21:24:07.203604,7.07,1.36,5.71,COMPLETED,Standard,87.67,Europe,Fraud & Finance Ops,0.65,4,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00226,CUST-9227,2026-08-01T21:24:35.412623,Inventory Check,3,2026-08-01T21:25:58.212623,2026-08-01T21:29:30.612623,4.92,1.38,3.54,COMPLETED,Standard,87.67,Europe,Warehouse Stock Control,0.592,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00226,CUST-9227,2026-08-01T21:30:03.559193,Order Packing,4,2026-08-01T21:56:17.359193,2026-08-01T22:27:13.159193,57.16,26.23,30.93,SLA_VIOLATED,Standard,87.67,Europe,Fulfillment Station Alpha,0.966,77,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00226,CUST-9227,2026-08-01T22:28:09.300542,Shipping Preparation,5,2026-08-01T22:30:07.500542,2026-08-01T22:34:26.100542,6.28,1.97,4.31,COMPLETED,Standard,87.67,Europe,Logistics Dispatch Hub,0.514,4,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00226,CUST-9227,2026-08-01T22:35:18.289310,Shipment Dispatch,6,2026-08-01T22:37:57.889310,2026-08-01T22:43:46.489310,8.47,2.66,5.81,COMPLETED,Standard,87.67,Europe,Carrier Transfer Ops,0.534,6,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00227,CUST-2527,2026-08-01T21:17:07.634029,Order Received,1,2026-08-01T21:17:55.634029,2026-08-01T21:19:05.234029,1.96,0.8,1.16,COMPLETED,Standard,62.89,Latin America,Ingestion Gateway Team,0.428,2,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00227,CUST-2527,2026-08-01T21:19:19.024672,Payment Verification,2,2026-08-01T21:22:13.024672,2026-08-01T21:29:59.824672,10.67,2.9,7.78,COMPLETED,Standard,62.89,Latin America,Fraud & Finance Ops,0.525,8,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00227,CUST-2527,2026-08-01T21:30:25.360408,Inventory Check,3,2026-08-01T21:32:42.760408,2026-08-01T21:36:13.360408,5.79,2.29,3.51,COMPLETED,Standard,62.89,Latin America,Warehouse Stock Control,0.462,5,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00227,CUST-2527,2026-08-01T21:36:52.368573,Order Packing,4,2026-08-01T22:07:30.168573,2026-08-01T22:33:08.568573,56.27,30.63,25.64,SLA_VIOLATED,Standard,62.89,Latin America,Fulfillment Station Alpha,0.936,95,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00227,CUST-2527,2026-08-01T22:33:30.738819,Shipping Preparation,5,2026-08-01T22:36:15.738819,2026-08-01T22:40:06.738819,6.6,2.75,3.85,COMPLETED,Standard,62.89,Latin America,Logistics Dispatch Hub,0.603,7,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00227,CUST-2527,2026-08-01T22:40:56.362311,Shipment Dispatch,6,2026-08-01T22:44:30.562311,2026-08-01T22:53:38.962311,12.71,3.57,9.14,COMPLETED,Standard,62.89,Latin America,Carrier Transfer Ops,0.583,8,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00228,CUST-6776,2026-08-01T21:18:16.087460,Order Received,1,2026-08-01T21:18:22.087460,2026-08-01T21:19:40.087460,1.4,0.1,1.3,COMPLETED,Standard,67.42,North America,Ingestion Gateway Team,0.512,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00228,CUST-6776,2026-08-01T21:20:21.969701,Payment Verification,2,2026-08-01T21:21:48.969701,2026-08-01T21:28:39.369701,8.29,1.45,6.84,COMPLETED,Standard,67.42,North America,Fraud & Finance Ops,0.585,3,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00228,CUST-6776,2026-08-01T21:29:25.455675,Inventory Check,3,2026-08-01T21:30:20.055675,2026-08-01T21:36:05.055675,6.66,0.91,5.75,COMPLETED,Standard,67.42,North America,Warehouse Stock Control,0.542,2,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00228,CUST-6776,2026-08-01T21:36:48.291727,Order Packing,4,2026-08-01T21:41:52.491727,2026-08-01T21:50:46.491727,13.97,5.07,8.9,COMPLETED,Standard,67.42,North America,Fulfillment Station Alpha,0.59,14,Inventory Check,Shipping Preparation,25.0,False,None,packing_bottleneck
CASE-00228,CUST-6776,2026-08-01T21:51:16.120728,Shipping Preparation,5,2026-08-01T21:52:20.920728,2026-08-01T21:55:53.320728,4.62,1.08,3.54,COMPLETED,Standard,67.42,North America,Logistics Dispatch Hub,0.622,2,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00228,CUST-6776,2026-08-01T21:56:39.365561,Shipment Dispatch,6,2026-08-01T21:58:27.965561,2026-08-01T22:06:24.965561,9.76,1.81,7.95,COMPLETED,Standard,67.42,North America,Carrier Transfer Ops,0.594,3,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00229,CUST-2735,2026-08-01T21:24:54.727675,Order Received,1,2026-08-01T21:25:27.127675,2026-08-01T21:26:37.327675,1.71,0.54,1.17,COMPLETED,Standard,69.66,Asia-Pacific,Ingestion Gateway Team,0.533,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00229,CUST-2735,2026-08-01T21:27:34.071565,Payment Verification,2,2026-08-01T21:31:46.071565,2026-08-01T21:38:04.071565,10.5,4.2,6.3,COMPLETED,Standard,69.66,Asia-Pacific,Fraud & Finance Ops,0.593,10,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00229,CUST-2735,2026-08-01T21:38:57.939974,Inventory Check,3,2026-08-01T21:40:57.339974,2026-08-01T21:43:20.739974,4.38,1.99,2.39,COMPLETED,Standard,69.66,Asia-Pacific,Warehouse Stock Control,0.499,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00229,CUST-2735,2026-08-01T21:44:15.467233,Order Packing,4,2026-08-01T21:49:45.467233,2026-08-01T21:57:04.667233,12.81,5.5,7.32,COMPLETED,Standard,69.66,Asia-Pacific,Fulfillment Station Alpha,0.584,15,Inventory Check,Shipping Preparation,25.0,False,None,packing_bottleneck
CASE-00229,CUST-2735,2026-08-01T21:57:19.739073,Shipping Preparation,5,2026-08-01T21:58:50.939073,2026-08-01T22:04:10.139073,6.84,1.52,5.32,COMPLETED,Standard,69.66,Asia-Pacific,Logistics Dispatch Hub,0.636,3,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00229,CUST-2735,2026-08-01T22:04:42.073142,Shipment Dispatch,6,2026-08-01T22:07:36.673142,2026-08-01T22:13:07.873142,8.43,2.91,5.52,COMPLETED,Standard,69.66,Asia-Pacific,Carrier Transfer Ops,0.493,7,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00230,CUST-9702,2026-08-01T21:25:18.679324,Order Received,1,2026-08-01T21:25:53.479324,2026-08-01T21:27:18.079324,1.99,0.58,1.41,COMPLETED,Standard,45.54,Latin America,Ingestion Gateway Team,0.489,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00230,CUST-9702,2026-08-01T21:27:49.391203,Payment Verification,2,2026-08-01T21:29:19.391203,2026-08-01T21:38:10.391203,10.35,1.5,8.85,COMPLETED,Standard,45.54,Latin America,Fraud & Finance Ops,0.591,2,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00230,CUST-9702,2026-08-01T21:38:55.441270,Inventory Check,3,2026-08-01T21:39:58.441270,2026-08-01T21:44:08.641270,5.22,1.05,4.17,COMPLETED,Standard,45.54,Latin America,Warehouse Stock Control,0.474,3,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00230,CUST-9702,2026-08-01T21:44:36.945325,Order Packing,4,2026-08-01T22:26:30.945325,2026-08-01T22:55:33.945325,70.95,41.9,29.05,SLA_VIOLATED,Standard,45.54,Latin America,Fulfillment Station Alpha,0.906,115,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00230,CUST-9702,2026-08-01T22:55:58.087857,Shipping Preparation,5,2026-08-01T22:59:22.687857,2026-08-01T23:02:47.887857,6.83,3.41,3.42,COMPLETED,Standard,45.54,Latin America,Logistics Dispatch Hub,0.549,8,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00230,CUST-9702,2026-08-01T23:03:16.151540,Shipment Dispatch,6,2026-08-01T23:05:13.151540,2026-08-01T23:10:53.351540,7.63,1.95,5.67,COMPLETED,Standard,45.54,Latin America,Carrier Transfer Ops,0.496,3,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00231,CUST-5742,2026-08-01T21:28:59.076037,Order Received,1,2026-08-01T21:29:26.076037,2026-08-01T21:31:17.676037,2.31,0.45,1.86,COMPLETED,Standard,30.35,Asia-Pacific,Ingestion Gateway Team,0.375,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00231,CUST-5742,2026-08-01T21:32:05.450622,Payment Verification,2,2026-08-01T21:32:12.650622,2026-08-01T21:40:15.050622,8.15,0.12,8.04,COMPLETED,Standard,30.35,Asia-Pacific,Fraud & Finance Ops,0.582,1,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00231,CUST-5742,2026-08-01T21:40:40.683349,Inventory Check,3,2026-08-01T21:41:08.883349,2026-08-01T21:43:39.483349,2.98,0.47,2.51,COMPLETED,Standard,30.35,Asia-Pacific,Warehouse Stock Control,0.578,1,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00231,CUST-5742,2026-08-01T21:44:25.212395,Order Packing,4,2026-08-01T22:27:13.812395,2026-08-01T23:00:52.812395,76.46,42.81,33.65,SLA_VIOLATED,Standard,30.35,Asia-Pacific,Fulfillment Station Alpha,0.931,119,Inventory Check,Shipping Preparation,25.0,True,High Queue,packing_bottleneck
CASE-00231,CUST-5742,2026-08-01T23:01:29.112550,Shipping Preparation,5,2026-08-01T23:04:33.312550,2026-08-01T23:08:00.312550,6.52,3.07,3.45,COMPLETED,Standard,30.35,Asia-Pacific,Logistics Dispatch Hub,0.471,6,Order Packing,Shipment Dispatch,15.0,False,None,packing_bottleneck
CASE-00231,CUST-5742,2026-08-01T23:08:39.655451,Shipment Dispatch,6,2026-08-01T23:11:01.855451,2026-08-01T23:18:09.655451,9.49,2.37,7.13,COMPLETED,Standard,30.35,Asia-Pacific,Carrier Transfer Ops,0.436,7,Shipping Preparation,,20.0,False,None,packing_bottleneck
CASE-00232,CUST-6570,2026-08-01T21:34:36.593465,Order Received,1,2026-08-01T21:34:42.593465,2026-08-01T21:35:20.993465,0.74,0.1,0.64,COMPLETED,Urgent,515.74,Europe,Ingestion Gateway Team,0.377,1,,Payment Verification,5.0,False,None,packing_bottleneck
CASE-00232,CUST-6570,2026-08-01T21:36:09.751179,Payment Verification,2,2026-08-01T21:38:07.351179,2026-08-01T21:42:31.351179,6.36,1.96,4.4,COMPLETED,Urgent,515.74,Europe,Fraud & Finance Ops,0.582,5,Order Received,Inventory Check,15.0,False,None,packing_bottleneck
CASE-00232,CUST-6570,2026-08-01T21:42:56.369983,Inventory Check,3,2026-08-01T21:44:35.969983,2026-08-01T21:47:29.969983,4.56,1.66,2.9,COMPLETED,Urgent,515.74,Europe,Warehouse Stock Control,0.458,4,Payment Verification,Order Packing,10.0,False,None,packing_bottleneck
CASE-00232,CUST-6570,2026-08-01T21:48:27.171314,Order Packing,4,2026-08-01T22:08:09.171314,2026-08-01T22:30:49.971314,42.38,19.7,22.68,SLA_VIOLATED,Urgent,515.74,Europe,Fulfillment Station Alpha,0.969,61,Inventory Check,Shipping Preparation,25.0,True,Resource Shortage,packing_bottleneck
